rank,cx,cy,score,angle,flip,scale,od,bucket,matched_ann_id,matched_category,file_name,condition
29,5167.0,2015.0,1.18292,0.0,False,1.0,0.15842093527317047,human_correct_label,14867,1,301.tiff,gray_bbox
0,2993.0,0.0,1.0118735,0.0,False,1.0,0.21366824209690094,human_rejected_label,15029,2,301.tiff,hem_bbox
1,5365.0,2325.0,1.0627314,0.0,False,1.0,0.2054392546415329,human_rejected_label,14872,2,301.tiff,hem_bbox
2,1661.0,2099.0,1.1127801,0.0,False,1.0,0.1791907548904419,human_correct_label,14839,1,301.tiff,hem_bbox
3,6191.0,1386.0,1.1424297,0.0,False,1.0,0.178778275847435,human_correct_label,14824,1,301.tiff,hem_bbox
4,1761.0,3544.0,0.87945604,0.0,False,1.0,0.174303337931633,human_correct_label,14932,1,301.tiff,hem_bbox
5,3998.0,4326.0,1.0596402,0.0,False,1.0,0.171040877699852,human_correct_label,14999,1,301.tiff,hem_bbox
6,2520.0,750.0,1.1051412,0.0,False,1.0,0.17090661823749542,human_correct_label,14737,1,301.tiff,hem_bbox
7,1286.0,4653.0,1.0148151,0.0,False,1.0,0.17021624743938446,human_correct_label,14980,1,301.tiff,hem_bbox
8,499.0,2602.0,1.0193921,0.0,False,1.0,0.16985145211219788,human_correct_label,14878,1,301.tiff,hem_bbox
9,1929.0,3634.0,0.8860867,0.0,False,1.0,0.16905739903450012,human_correct_label,14934,1,301.tiff,hem_bbox
10,4728.0,1209.0,1.2026523,0.0,False,1.0,0.168289452791214,human_correct_label,14814,1,301.tiff,hem_bbox
11,3383.0,1921.0,0.9494071,0.0,False,1.0,0.16801325976848602,human_correct_label,14852,1,301.tiff,hem_bbox
12,1546.0,4763.0,1.113191,0.0,False,1.0,0.1677847057580948,non_human_findings,-1,0,301.tiff,hem_bbox
13,3711.0,803.0,0.87112606,0.0,False,1.0,0.16729742288589478,human_correct_label,14751,1,301.tiff,hem_bbox
14,4579.0,1591.0,1.1233679,0.0,False,1.0,0.16725356876850128,human_correct_label,14813,1,301.tiff,hem_bbox
15,5630.0,4447.0,1.0066892,0.0,False,1.0,0.1672426462173462,human_correct_label,15011,1,301.tiff,hem_bbox
16,4534.0,2687.0,0.9376382,0.0,False,1.0,0.16676034033298492,human_correct_label,14911,1,301.tiff,hem_bbox
17,202.0,1584.0,1.1674705,0.0,False,1.0,0.16669604182243347,human_correct_label,14784,1,301.tiff,hem_bbox
18,2839.0,3018.0,0.90988195,0.0,False,1.0,0.16624782979488373,human_correct_label,14898,1,301.tiff,hem_bbox
19,807.0,3053.0,0.94736403,0.0,False,1.0,0.16573454439640045,human_correct_label,14881,1,301.tiff,hem_bbox
20,1677.0,2069.0,0.99206156,0.0,False,1.0,0.16562104225158691,non_human_findings,-1,0,301.tiff,hem_bbox
21,3767.0,4436.0,0.92968196,0.0,False,1.0,0.16557088494300842,human_correct_label,14995,1,301.tiff,hem_bbox
22,2472.0,3559.0,1.0056765,0.0,False,1.0,0.16537702083587646,human_correct_label,14937,1,301.tiff,hem_bbox
23,6406.0,4185.0,1.1381714,0.0,False,1.0,0.16365963220596313,human_correct_label,15017,1,301.tiff,hem_bbox
24,1480.0,2346.0,1.0848943,0.0,False,1.0,0.16317342221736908,human_correct_label,14833,1,301.tiff,hem_bbox
25,1140.0,548.0,0.97642267,0.0,False,1.0,0.1630719155073166,human_correct_label,14730,1,301.tiff,hem_bbox
26,5418.0,4446.0,0.9582372,0.0,False,1.0,0.16231152415275574,human_correct_label,15014,1,301.tiff,hem_bbox
27,4170.0,4482.0,1.1666068,0.0,False,1.0,0.161603182554245,human_correct_label,14997,1,301.tiff,hem_bbox
28,2663.0,2456.0,1.0868211,0.0,False,1.0,0.16124974191188812,human_correct_label,14849,1,301.tiff,hem_bbox
29,5123.0,1544.0,1.0753497,0.0,False,1.0,0.16072165966033936,human_correct_label,14817,1,301.tiff,hem_bbox
0,297.0,2113.0,16.389118,0.0,False,1.0,0.411985844373703,human_correct_label,20197,1,402.tiff,default_51
1,2690.0,1788.0,19.257679,0.0,False,1.0,0.374610960483551,human_rejected_label,20297,2,402.tiff,default_51
2,6911.0,5051.0,14.830816,0.0,False,1.0,0.3738844692707062,human_correct_label,20268,1,402.tiff,default_51
3,1671.0,2016.0,18.044182,0.0,False,1.0,0.3677087724208832,non_human_findings,-1,0,402.tiff,default_51
4,3770.0,5311.0,18.435087,0.0,False,1.0,0.36567482352256775,human_correct_label,20262,1,402.tiff,default_51
5,3506.0,1622.0,17.452137,0.0,False,1.0,0.3620396852493286,human_correct_label,20178,1,402.tiff,default_51
6,300.0,2270.0,20.357395,0.0,False,1.0,0.3603399693965912,human_correct_label,20192,1,402.tiff,default_51
7,5900.0,3039.0,18.211617,0.0,False,1.0,0.3601842522621155,human_correct_label,20233,1,402.tiff,default_51
8,260.0,1425.0,15.850461,0.0,False,1.0,0.35666510462760925,human_correct_label,20169,1,402.tiff,default_51
9,5756.0,1288.0,14.916974,0.0,False,1.0,0.35429349541664124,human_correct_label,20185,1,402.tiff,default_51
10,2711.0,2095.0,17.784975,0.0,False,1.0,0.3520106375217438,human_rejected_label,20286,2,402.tiff,default_51
11,1762.0,1895.0,13.448924,0.0,False,1.0,0.3512844145298004,non_human_findings,-1,0,402.tiff,default_51
12,2417.0,4971.0,17.297626,0.0,False,1.0,0.34824129939079285,human_correct_label,20258,1,402.tiff,default_51
13,1339.0,3163.0,14.2900505,0.0,False,1.0,0.34650710225105286,human_correct_label,20216,1,402.tiff,default_51
14,1509.0,2566.0,18.89955,0.0,False,1.0,0.3453432619571686,human_correct_label,20194,1,402.tiff,default_51
15,6859.0,5045.0,15.54156,0.0,False,1.0,0.3418353796005249,non_human_findings,-1,0,402.tiff,default_51
16,5897.0,4714.0,17.295988,0.0,False,1.0,0.34183430671691895,human_correct_label,20270,1,402.tiff,default_51
17,3700.0,2181.0,13.717596,0.0,False,1.0,0.34102514386177063,non_human_findings,-1,0,402.tiff,default_51
18,242.0,2587.0,14.532015,0.0,False,1.0,0.3406659960746765,human_correct_label,20191,1,402.tiff,default_51
19,258.0,5294.0,12.932506,0.0,False,1.0,0.3369047939777374,human_correct_label,20257,1,402.tiff,default_51
20,4662.0,3076.0,18.479353,0.0,False,1.0,0.3366493284702301,human_correct_label,20206,1,402.tiff,default_51
21,784.0,1959.0,14.093904,0.0,False,1.0,0.3364003300666809,non_human_findings,-1,0,402.tiff,default_51
22,2302.0,3483.0,14.3099785,0.0,False,1.0,0.3358346223831177,human_correct_label,20228,1,402.tiff,default_51
23,2774.0,3146.0,15.333449,0.0,False,1.0,0.3355950117111206,human_correct_label,20227,1,402.tiff,default_51
24,4082.0,4948.0,15.954655,0.0,False,1.0,0.33373263478279114,non_human_findings,-1,0,402.tiff,default_51
25,2233.0,1332.0,18.079224,0.0,False,1.0,0.3334294259548187,human_rejected_label,20175,2,402.tiff,default_51
26,5495.0,4894.0,13.766267,0.0,False,1.0,0.3312393128871918,human_correct_label,20266,1,402.tiff,default_51
27,2781.0,1267.0,16.957523,0.0,False,1.0,0.3307637870311737,non_human_findings,-1,0,402.tiff,default_51
28,4410.0,1682.0,14.522986,0.0,False,1.0,0.33060696721076965,non_human_findings,-1,0,402.tiff,default_51
29,2753.0,2045.0,13.162309,0.0,False,1.0,0.3300529718399048,human_correct_label,20199,1,402.tiff,default_51
0,298.0,2112.0,10.026888,0.0,False,1.0,0.41083255410194397,human_correct_label,20197,1,402.tiff,gray_bbox
1,6543.0,5411.0,8.107718,0.0,False,1.0,0.3801685869693756,non_human_findings,-1,0,402.tiff,gray_bbox
2,2691.0,1787.0,11.918862,0.0,False,1.0,0.37474411725997925,human_rejected_label,20297,2,402.tiff,gray_bbox
3,1672.0,2015.0,9.699321,0.0,False,1.0,0.3677087724208832,non_human_findings,-1,0,402.tiff,gray_bbox
4,3770.0,5310.0,7.81241,0.0,False,1.0,0.36567482352256775,human_correct_label,20262,1,402.tiff,gray_bbox
5,3506.0,1622.0,10.609671,0.0,False,1.0,0.3620396852493286,human_correct_label,20178,1,402.tiff,gray_bbox
6,301.0,2270.0,9.898519,0.0,False,1.0,0.3603399395942688,human_correct_label,20192,1,402.tiff,gray_bbox
7,5899.0,3039.0,8.896171,0.0,False,1.0,0.3601842522621155,human_correct_label,20233,1,402.tiff,gray_bbox
8,263.0,1425.0,9.561091,0.0,False,1.0,0.35666510462760925,human_correct_label,20169,1,402.tiff,gray_bbox
9,5755.0,1287.0,8.528058,0.0,False,1.0,0.35429349541664124,human_correct_label,20185,1,402.tiff,gray_bbox
10,2710.0,2099.0,9.639971,0.0,False,1.0,0.35201066732406616,human_rejected_label,20286,2,402.tiff,gray_bbox
11,2418.0,4969.0,8.211328,0.0,False,1.0,0.34824129939079285,human_correct_label,20258,1,402.tiff,gray_bbox
12,1340.0,3163.0,8.641006,0.0,False,1.0,0.34650707244873047,human_correct_label,20216,1,402.tiff,gray_bbox
13,1511.0,2566.0,9.7524185,0.0,False,1.0,0.3453432619571686,human_correct_label,20194,1,402.tiff,gray_bbox
14,2308.0,2137.0,8.579564,0.0,False,1.0,0.3435714840888977,non_human_findings,-1,0,402.tiff,gray_bbox
15,6860.0,5044.0,9.887198,0.0,False,1.0,0.3418353796005249,non_human_findings,-1,0,402.tiff,gray_bbox
16,5898.0,4713.0,9.114668,0.0,False,1.0,0.34183427691459656,human_correct_label,20270,1,402.tiff,gray_bbox
17,3702.0,2179.0,8.043672,0.0,False,1.0,0.339951753616333,non_human_findings,-1,0,402.tiff,gray_bbox
18,773.0,1968.0,8.047886,0.0,False,1.0,0.3367571234703064,non_human_findings,-1,0,402.tiff,gray_bbox
19,4665.0,3076.0,8.812919,0.0,False,1.0,0.3366493284702301,human_correct_label,20206,1,402.tiff,gray_bbox
20,2816.0,5279.0,8.658208,0.0,False,1.0,0.3346444070339203,human_rejected_label,20265,2,402.tiff,gray_bbox
21,4083.0,4946.0,10.044677,0.0,False,1.0,0.3337326645851135,non_human_findings,-1,0,402.tiff,gray_bbox
22,2234.0,1331.0,10.616437,0.0,False,1.0,0.3334294259548187,human_rejected_label,20175,2,402.tiff,gray_bbox
23,4027.0,4821.0,9.366029,0.0,False,1.0,0.33272242546081543,human_correct_label,20288,1,402.tiff,gray_bbox
24,2754.0,2046.0,8.680135,0.0,False,1.0,0.33264660835266113,human_correct_label,20199,1,402.tiff,gray_bbox
25,5496.0,4896.0,8.925286,0.0,False,1.0,0.331239253282547,human_correct_label,20266,1,402.tiff,gray_bbox
26,4412.0,1680.0,9.19995,0.0,False,1.0,0.33084502816200256,non_human_findings,-1,0,402.tiff,gray_bbox
27,2782.0,1266.0,12.32699,0.0,False,1.0,0.33077070116996765,non_human_findings,-1,0,402.tiff,gray_bbox
28,2181.0,2576.0,7.8120484,0.0,False,1.0,0.32855552434921265,non_human_findings,-1,0,402.tiff,gray_bbox
29,6540.0,1421.0,7.798203,0.0,False,1.0,0.3285108208656311,non_human_findings,-1,0,402.tiff,gray_bbox
0,297.0,2111.0,6.8654156,0.0,False,1.0,0.41224393248558044,human_correct_label,20197,1,402.tiff,hem_bbox
1,6541.0,5411.0,5.210922,0.0,False,1.0,0.380168616771698,non_human_findings,-1,0,402.tiff,hem_bbox
2,2690.0,1786.0,7.681417,0.0,False,1.0,0.3746110200881958,human_rejected_label,20297,2,402.tiff,hem_bbox
3,6895.0,5042.0,5.267941,0.0,False,1.0,0.3744368255138397,human_correct_label,20268,1,402.tiff,hem_bbox
4,1669.0,2014.0,5.719454,0.0,False,1.0,0.3677087426185608,non_human_findings,-1,0,402.tiff,hem_bbox
5,3766.0,5308.0,5.167729,0.0,False,1.0,0.36567482352256775,human_correct_label,20262,1,402.tiff,hem_bbox
6,3505.0,1623.0,6.4959073,0.0,False,1.0,0.3620396852493286,human_correct_label,20178,1,402.tiff,hem_bbox
7,5897.0,3037.0,5.584965,0.0,False,1.0,0.3601842522621155,human_correct_label,20233,1,402.tiff,hem_bbox
8,255.0,1425.0,5.605822,0.0,False,1.0,0.35666510462760925,human_correct_label,20169,1,402.tiff,hem_bbox
9,5753.0,1287.0,5.325373,0.0,False,1.0,0.3542935252189636,human_correct_label,20185,1,402.tiff,hem_bbox
10,2709.0,2098.0,7.15767,0.0,False,1.0,0.3520106375217438,human_rejected_label,20286,2,402.tiff,hem_bbox
11,1759.0,1892.0,5.068131,0.0,False,1.0,0.35130545496940613,non_human_findings,-1,0,402.tiff,hem_bbox
12,1340.0,3162.0,5.245166,0.0,False,1.0,0.34650707244873047,human_correct_label,20216,1,402.tiff,hem_bbox
13,1506.0,2564.0,5.504475,0.0,False,1.0,0.3453432619571686,human_correct_label,20194,1,402.tiff,hem_bbox
14,2308.0,2136.0,5.4359126,0.0,False,1.0,0.34273165464401245,non_human_findings,-1,0,402.tiff,hem_bbox
15,6858.0,5043.0,5.9276795,0.0,False,1.0,0.3418353796005249,non_human_findings,-1,0,402.tiff,hem_bbox
16,5896.0,4711.0,5.1610885,0.0,False,1.0,0.34183427691459656,human_correct_label,20270,1,402.tiff,hem_bbox
17,3698.0,2179.0,5.109214,0.0,False,1.0,0.34164682030677795,non_human_findings,-1,0,402.tiff,hem_bbox
18,237.0,2585.0,4.836556,0.0,False,1.0,0.3406660258769989,human_correct_label,20191,1,402.tiff,hem_bbox
19,771.0,1968.0,5.488609,0.0,False,1.0,0.3367571234703064,non_human_findings,-1,0,402.tiff,hem_bbox
20,4659.0,3077.0,5.045636,0.0,False,1.0,0.3366493284702301,human_correct_label,20206,1,402.tiff,hem_bbox
21,2815.0,5278.0,5.9108067,0.0,False,1.0,0.3346444070339203,human_rejected_label,20265,2,402.tiff,hem_bbox
22,4082.0,4946.0,6.452723,0.0,False,1.0,0.33373260498046875,non_human_findings,-1,0,402.tiff,hem_bbox
23,4026.0,4820.0,6.107307,0.0,False,1.0,0.3336273729801178,human_correct_label,20288,1,402.tiff,hem_bbox
24,2232.0,1331.0,5.7996116,0.0,False,1.0,0.3334294259548187,human_rejected_label,20175,2,402.tiff,hem_bbox
25,5495.0,4895.0,5.8785295,0.0,False,1.0,0.331239253282547,human_correct_label,20266,1,402.tiff,hem_bbox
26,6566.0,1440.0,4.9263873,0.0,False,1.0,0.33119794726371765,non_human_findings,-1,0,402.tiff,hem_bbox
27,2781.0,1265.0,9.094071,0.0,False,1.0,0.3307638168334961,non_human_findings,-1,0,402.tiff,hem_bbox
28,4410.0,1679.0,6.147232,0.0,False,1.0,0.33060696721076965,non_human_findings,-1,0,402.tiff,hem_bbox
29,2752.0,2045.0,5.419099,0.0,False,1.0,0.3298492431640625,human_correct_label,20199,1,402.tiff,hem_bbox
0,3322.0,3525.0,13.058582,0.0,False,1.0,0.32589057087898254,human_correct_label,20363,1,403.tiff,default_51
1,2648.0,3846.0,14.012771,0.0,False,1.0,0.32472893595695496,non_human_findings,-1,0,403.tiff,default_51
2,4161.0,75.0,13.7006035,0.0,False,1.0,0.3227855861186981,human_correct_label,20332,1,403.tiff,default_51
3,3187.0,3179.0,15.694616,0.0,False,1.0,0.3214915990829468,non_human_findings,-1,0,403.tiff,default_51
4,3454.0,3408.0,13.46095,0.0,False,1.0,0.32138553261756897,human_correct_label,20361,1,403.tiff,default_51
5,4337.0,3504.0,14.6943,0.0,False,1.0,0.3199036121368408,human_rejected_label,20362,2,403.tiff,default_51
6,4423.0,3111.0,13.268481,0.0,False,1.0,0.3166652321815491,human_correct_label,20354,1,403.tiff,default_51
7,3195.0,3711.0,15.627316,0.0,False,1.0,0.3128618001937866,non_human_findings,-1,0,403.tiff,default_51
8,3123.0,2489.0,10.216384,0.0,False,1.0,0.31074175238609314,non_human_findings,-1,0,403.tiff,default_51
9,4452.0,4171.0,10.7612095,0.0,False,1.0,0.30759134888648987,human_correct_label,20373,1,403.tiff,default_51
10,2654.0,2405.0,10.02292,0.0,False,1.0,0.30616721510887146,human_correct_label,20348,1,403.tiff,default_51
11,5004.0,149.0,10.416888,0.0,False,1.0,0.30266568064689636,human_correct_label,20336,1,403.tiff,default_51
12,2318.0,4312.0,13.965833,0.0,False,1.0,0.29754897952079773,human_correct_label,20401,1,403.tiff,default_51
13,3049.0,2977.0,13.60358,0.0,False,1.0,0.2941145598888397,non_human_findings,-1,0,403.tiff,default_51
14,2214.0,4327.0,12.70283,0.0,False,1.0,0.2917241156101227,human_correct_label,20367,1,403.tiff,default_51
15,4586.0,3516.0,10.12458,0.0,False,1.0,0.29121240973472595,human_correct_label,20365,1,403.tiff,default_51
16,3157.0,247.0,12.482492,0.0,False,1.0,0.29089459776878357,non_human_findings,-1,0,403.tiff,default_51
17,2197.0,4481.0,11.961768,0.0,False,1.0,0.2876768708229065,non_human_findings,-1,0,403.tiff,default_51
18,3810.0,3416.0,11.810327,0.0,False,1.0,0.28428226709365845,non_human_findings,-1,0,403.tiff,default_51
19,2386.0,4741.0,10.385791,0.0,False,1.0,0.28375521302223206,human_rejected_label,20387,2,403.tiff,default_51
20,2941.0,2553.0,12.881593,0.0,False,1.0,0.28331005573272705,non_human_findings,-1,0,403.tiff,default_51
21,1955.0,3552.0,11.558888,0.0,False,1.0,0.28218409419059753,human_correct_label,20357,1,403.tiff,default_51
22,2192.0,2673.0,13.537907,0.0,False,1.0,0.2799536883831024,non_human_findings,-1,0,403.tiff,default_51
23,3344.0,3632.0,12.253131,0.0,False,1.0,0.2790076732635498,non_human_findings,-1,0,403.tiff,default_51
24,4315.0,4492.0,13.903004,0.0,False,1.0,0.27869540452957153,human_correct_label,20372,1,403.tiff,default_51
25,2467.0,3776.0,12.715286,0.0,False,1.0,0.273870050907135,non_human_findings,-1,0,403.tiff,default_51
26,1788.0,3644.0,12.012648,0.0,False,1.0,0.27218350768089294,non_human_findings,-1,0,403.tiff,default_51
27,3628.0,4750.0,11.592058,0.0,False,1.0,0.2716335952281952,human_correct_label,20377,1,403.tiff,default_51
28,3389.0,5082.0,10.327151,0.0,False,1.0,0.27162399888038635,human_correct_label,20379,1,403.tiff,default_51
29,1766.0,3991.0,10.772134,0.0,False,1.0,0.27021729946136475,non_human_findings,-1,0,403.tiff,default_51
0,3322.0,3523.0,12.98946,0.0,False,1.0,0.32589057087898254,human_correct_label,20363,1,403.tiff,gray_bbox
1,2647.0,3845.0,14.9392395,0.0,False,1.0,0.3246394693851471,non_human_findings,-1,0,403.tiff,gray_bbox
2,3187.0,3177.0,15.772453,0.0,False,1.0,0.3214915990829468,non_human_findings,-1,0,403.tiff,gray_bbox
3,3455.0,3405.0,13.574542,0.0,False,1.0,0.32138553261756897,human_correct_label,20361,1,403.tiff,gray_bbox
4,4162.0,73.0,14.20455,0.0,False,1.0,0.3207769989967346,human_correct_label,20332,1,403.tiff,gray_bbox
5,4337.0,3502.0,14.792579,0.0,False,1.0,0.31990358233451843,human_rejected_label,20362,2,403.tiff,gray_bbox
6,4424.0,3108.0,13.731809,0.0,False,1.0,0.3149656653404236,human_correct_label,20354,1,403.tiff,gray_bbox
7,3195.0,3709.0,15.931755,0.0,False,1.0,0.312599778175354,non_human_findings,-1,0,403.tiff,gray_bbox
8,3123.0,2487.0,10.03948,0.0,False,1.0,0.31074175238609314,non_human_findings,-1,0,403.tiff,gray_bbox
9,4452.0,4169.0,10.929525,0.0,False,1.0,0.3075913190841675,human_correct_label,20373,1,403.tiff,gray_bbox
10,2654.0,2403.0,9.782077,0.0,False,1.0,0.30616724491119385,human_correct_label,20348,1,403.tiff,gray_bbox
11,5004.0,146.0,10.477379,0.0,False,1.0,0.30266568064689636,human_correct_label,20336,1,403.tiff,gray_bbox
12,2318.0,4310.0,14.204837,0.0,False,1.0,0.29754894971847534,human_correct_label,20401,1,403.tiff,gray_bbox
13,4586.0,3514.0,10.182723,0.0,False,1.0,0.29121240973472595,human_correct_label,20365,1,403.tiff,gray_bbox
14,3049.0,2975.0,14.02016,0.0,False,1.0,0.2908298075199127,non_human_findings,-1,0,403.tiff,gray_bbox
15,3157.0,245.0,12.485849,0.0,False,1.0,0.28967738151550293,non_human_findings,-1,0,403.tiff,gray_bbox
16,2197.0,4479.0,11.838613,0.0,False,1.0,0.2876768708229065,non_human_findings,-1,0,403.tiff,gray_bbox
17,2214.0,4325.0,13.197845,0.0,False,1.0,0.28644809126853943,human_correct_label,20367,1,403.tiff,gray_bbox
18,3810.0,3413.0,12.493492,0.0,False,1.0,0.28428223729133606,non_human_findings,-1,0,403.tiff,gray_bbox
19,2386.0,4740.0,10.042112,0.0,False,1.0,0.28375521302223206,human_rejected_label,20387,2,403.tiff,gray_bbox
20,2941.0,2551.0,13.020596,0.0,False,1.0,0.28330427408218384,non_human_findings,-1,0,403.tiff,gray_bbox
21,1955.0,3549.0,11.431317,0.0,False,1.0,0.28218409419059753,human_correct_label,20357,1,403.tiff,gray_bbox
22,2193.0,2671.0,13.561497,0.0,False,1.0,0.2799537181854248,non_human_findings,-1,0,403.tiff,gray_bbox
23,3540.0,39.0,10.259997,0.0,False,1.0,0.27928704023361206,non_human_findings,-1,0,403.tiff,gray_bbox
24,3344.0,3630.0,12.236221,0.0,False,1.0,0.2790076732635498,non_human_findings,-1,0,403.tiff,gray_bbox
25,4315.0,4490.0,14.0314045,0.0,False,1.0,0.27869540452957153,human_correct_label,20372,1,403.tiff,gray_bbox
26,2467.0,3774.0,12.685067,0.0,False,1.0,0.2738700807094574,non_human_findings,-1,0,403.tiff,gray_bbox
27,1788.0,3642.0,12.275533,0.0,False,1.0,0.2720174789428711,non_human_findings,-1,0,403.tiff,gray_bbox
28,3629.0,4748.0,11.701138,0.0,False,1.0,0.2716336250305176,human_correct_label,20377,1,403.tiff,gray_bbox
29,3389.0,5080.0,10.508747,0.0,False,1.0,0.27162399888038635,human_correct_label,20379,1,403.tiff,gray_bbox
0,4160.0,78.0,6.3979206,0.0,False,1.0,0.3260805010795593,human_correct_label,20332,1,403.tiff,hem_bbox
1,2648.0,3848.0,7.2072563,0.0,False,1.0,0.3251873850822449,non_human_findings,-1,0,403.tiff,hem_bbox
2,3187.0,3182.0,5.6702566,0.0,False,1.0,0.3214915990829468,non_human_findings,-1,0,403.tiff,hem_bbox
3,3457.0,3410.0,6.452147,0.0,False,1.0,0.32138553261756897,human_correct_label,20361,1,403.tiff,hem_bbox
4,4338.0,3510.0,4.746817,0.0,False,1.0,0.31990358233451843,human_rejected_label,20362,2,403.tiff,hem_bbox
5,4424.0,3110.0,7.189777,0.0,False,1.0,0.3162219822406769,human_correct_label,20354,1,403.tiff,hem_bbox
6,3196.0,3714.0,6.0553107,0.0,False,1.0,0.3128618001937866,non_human_findings,-1,0,403.tiff,hem_bbox
7,5009.0,146.0,4.9034514,0.0,False,1.0,0.302665650844574,human_correct_label,20336,1,403.tiff,hem_bbox
8,3467.0,77.0,5.902247,0.0,False,1.0,0.2965198755264282,non_human_findings,-1,0,403.tiff,hem_bbox
9,3048.0,2979.0,6.567779,0.0,False,1.0,0.2962016761302948,non_human_findings,-1,0,403.tiff,hem_bbox
10,4085.0,2846.0,5.6697297,0.0,False,1.0,0.2951556146144867,non_human_findings,-1,0,403.tiff,hem_bbox
11,4153.0,2550.0,4.718129,0.0,False,1.0,0.294627845287323,human_rejected_label,20392,2,403.tiff,hem_bbox
12,3155.0,252.0,5.20145,0.0,False,1.0,0.29102373123168945,non_human_findings,-1,0,403.tiff,hem_bbox
13,4594.0,3514.0,5.182347,0.0,False,1.0,0.2891421318054199,human_correct_label,20365,1,403.tiff,hem_bbox
14,4696.0,2948.0,5.230828,0.0,False,1.0,0.2887499928474426,human_correct_label,20353,1,403.tiff,hem_bbox
15,2196.0,4483.0,5.815701,0.0,False,1.0,0.2876768708229065,non_human_findings,-1,0,403.tiff,hem_bbox
16,3813.0,3415.0,5.0684795,0.0,False,1.0,0.28428226709365845,non_human_findings,-1,0,403.tiff,hem_bbox
17,2387.0,4744.0,5.4800205,0.0,False,1.0,0.28375521302223206,human_rejected_label,20387,2,403.tiff,hem_bbox
18,1952.0,3558.0,5.6046004,0.0,False,1.0,0.28218409419059753,human_correct_label,20357,1,403.tiff,hem_bbox
19,3670.0,253.0,5.00527,0.0,False,1.0,0.2811215817928314,non_human_findings,-1,0,403.tiff,hem_bbox
20,2193.0,2676.0,6.010418,0.0,False,1.0,0.2799537181854248,non_human_findings,-1,0,403.tiff,hem_bbox
21,3343.0,3633.0,4.672333,0.0,False,1.0,0.2790076732635498,non_human_findings,-1,0,403.tiff,hem_bbox
22,4313.0,4493.0,5.088254,0.0,False,1.0,0.2786954343318939,human_correct_label,20372,1,403.tiff,hem_bbox
23,2465.0,3779.0,5.4470906,0.0,False,1.0,0.2738700807094574,non_human_findings,-1,0,403.tiff,hem_bbox
24,3150.0,544.0,5.019169,0.0,False,1.0,0.2736364006996155,non_human_findings,-1,0,403.tiff,hem_bbox
25,3637.0,4748.0,4.893755,0.0,False,1.0,0.2716335952281952,human_correct_label,20377,1,403.tiff,hem_bbox
26,2915.0,2587.0,4.7325654,0.0,False,1.0,0.2704848647117615,human_correct_label,20349,1,403.tiff,hem_bbox
27,2130.0,3986.0,5.6129594,0.0,False,1.0,0.26692622900009155,non_human_findings,-1,0,403.tiff,hem_bbox
28,2295.0,3393.0,5.879912,0.0,False,1.0,0.26579079031944275,non_human_findings,-1,0,403.tiff,hem_bbox
29,5245.0,572.0,5.7695794,0.0,False,1.0,0.26566046476364136,non_human_findings,-1,0,403.tiff,hem_bbox
0,507.0,1424.0,8.472199,0.0,False,1.0,0.21673358976840973,human_correct_label,22355,1,459.tiff,default_51
1,1256.0,330.0,6.9374847,0.0,False,1.0,0.2160157710313797,human_rejected_label,22312,2,459.tiff,default_51
2,1836.0,3783.0,7.813297,0.0,False,1.0,0.21428027749061584,human_correct_label,22442,1,459.tiff,default_51
3,1878.0,3442.0,7.411449,0.0,False,1.0,0.2070946991443634,human_correct_label,22407,1,459.tiff,default_51
4,519.0,643.0,8.247621,0.0,False,1.0,0.20638172328472137,human_correct_label,22305,1,459.tiff,default_51
5,494.0,424.0,6.568532,0.0,False,1.0,0.20636393129825592,human_correct_label,22306,1,459.tiff,default_51
6,122.0,2505.0,7.9782405,0.0,False,1.0,0.20605459809303284,human_correct_label,22380,1,459.tiff,default_51
7,2386.0,1062.0,8.581156,0.0,False,1.0,0.20575018227100372,human_correct_label,22328,1,459.tiff,default_51
8,5132.0,1908.0,9.601792,0.0,False,1.0,0.20524461567401886,human_correct_label,22375,1,459.tiff,default_51
9,3544.0,1402.0,7.2134724,0.0,False,1.0,0.20426048338413239,human_correct_label,22364,1,459.tiff,default_51
10,4054.0,2272.0,8.029745,0.0,False,1.0,0.2031629979610443,human_correct_label,22391,1,459.tiff,default_51
11,1152.0,3783.0,7.5199533,0.0,False,1.0,0.20245639979839325,human_correct_label,22436,1,459.tiff,default_51
12,4967.0,2870.0,6.919308,0.0,False,1.0,0.20195035636425018,human_correct_label,22423,1,459.tiff,default_51
13,4745.0,2557.0,8.059808,0.0,False,1.0,0.2008836567401886,human_correct_label,22395,1,459.tiff,default_51
14,1320.0,1655.0,6.2395005,0.0,False,1.0,0.20077957212924957,non_human_findings,-1,0,459.tiff,default_51
15,3655.0,1134.0,8.1823015,0.0,False,1.0,0.20025824010372162,human_correct_label,22366,1,459.tiff,default_51
16,567.0,4797.0,7.7640615,0.0,False,1.0,0.20022925734519958,human_correct_label,22481,1,459.tiff,default_51
17,438.0,3181.0,7.245072,0.0,False,1.0,0.19969606399536133,human_correct_label,22402,1,459.tiff,default_51
18,1777.0,132.0,8.234839,0.0,False,1.0,0.19952474534511566,human_rejected_label,22492,2,459.tiff,default_51
19,308.0,2776.0,8.150404,0.0,False,1.0,0.1968282014131546,human_correct_label,22401,1,459.tiff,default_51
20,1430.0,1383.0,7.0484037,0.0,False,1.0,0.19657403230667114,human_correct_label,22351,1,459.tiff,default_51
