rank,cx,cy,score,od,bucket,matched_ann_id,matched_category,file_name
4357,2336.0,2403.0,0.4791135,0.07139754295349121,non_human_findings,-1,0,506.tiff
4358,4720.0,4433.0,0.59973264,0.07139723002910614,non_human_findings,-1,0,506.tiff
4359,3794.0,4478.0,0.55992115,0.07139214128255844,non_human_findings,-1,0,506.tiff
4360,2972.0,4460.0,0.48676294,0.07138815522193909,non_human_findings,-1,0,506.tiff
4361,3249.0,4842.0,0.45690987,0.0713774710893631,non_human_findings,-1,0,506.tiff
4362,5060.0,43.0,0.5137706,0.07135827094316483,non_human_findings,-1,0,506.tiff
4363,1211.0,4134.0,0.48782483,0.07133777439594269,non_human_findings,-1,0,506.tiff
4364,3786.0,3605.0,0.50027317,0.07130420207977295,non_human_findings,-1,0,506.tiff
4365,6069.0,1296.0,0.4310148,0.07129154354333878,non_human_findings,-1,0,506.tiff
4366,2791.0,1723.0,0.667554,0.07128751277923584,non_human_findings,-1,0,506.tiff
4367,6316.0,907.0,0.5831459,0.07128020375967026,non_human_findings,-1,0,506.tiff
4368,3131.0,1863.0,0.4696444,0.07126910984516144,non_human_findings,-1,0,506.tiff
4369,5541.0,3012.0,0.39301407,0.07126790285110474,non_human_findings,-1,0,506.tiff
4370,6565.0,3362.0,0.4349176,0.07122422754764557,non_human_findings,-1,0,506.tiff
4371,3603.0,2194.0,0.61019415,0.07120691984891891,non_human_findings,-1,0,506.tiff
4372,4796.0,1344.0,0.39787924,0.07113830745220184,non_human_findings,-1,0,506.tiff
4373,2152.0,2719.0,0.5153735,0.07113072276115417,non_human_findings,-1,0,506.tiff
4374,5371.0,706.0,0.48229155,0.07111033797264099,non_human_findings,-1,0,506.tiff
4375,5924.0,1760.0,0.5387112,0.07109945267438889,non_human_findings,-1,0,506.tiff
4376,6477.0,3449.0,0.49453896,0.07109759747982025,non_human_findings,-1,0,506.tiff
4377,1104.0,3443.0,0.50270534,0.07109049707651138,non_human_findings,-1,0,506.tiff
4378,3332.0,3613.0,0.43895918,0.07107564061880112,non_human_findings,-1,0,506.tiff
4379,806.0,4125.0,0.40138277,0.07107097655534744,non_human_findings,-1,0,506.tiff
4380,1644.0,2859.0,0.5142056,0.07106033712625504,non_human_findings,-1,0,506.tiff
4381,4990.0,3236.0,0.5477054,0.07104507088661194,non_human_findings,-1,0,506.tiff
4382,5515.0,2770.0,0.41667643,0.07103139907121658,non_human_findings,-1,0,506.tiff
4383,1119.0,416.0,0.4612057,0.07101099193096161,non_human_findings,-1,0,506.tiff
4384,6164.0,1641.0,0.5309751,0.07100867480039597,non_human_findings,-1,0,506.tiff
4385,1840.0,5168.0,0.39515918,0.07093961536884308,non_human_findings,-1,0,506.tiff
4386,5238.0,1018.0,0.48666853,0.07092983275651932,non_human_findings,-1,0,506.tiff
4387,5481.0,4511.0,0.4872599,0.07089763134717941,non_human_findings,-1,0,506.tiff
4388,6332.0,4446.0,0.50984585,0.07088489830493927,non_human_findings,-1,0,506.tiff
4389,4622.0,442.0,0.4747268,0.07087857276201248,non_human_findings,-1,0,506.tiff
4390,3792.0,1614.0,0.466217,0.0708741694688797,non_human_findings,-1,0,506.tiff
4391,3170.0,3016.0,0.6217728,0.0708661749958992,non_human_findings,-1,0,506.tiff
4392,2202.0,1690.0,0.44928798,0.07083623111248016,non_human_findings,-1,0,506.tiff
4393,5265.0,751.0,0.4215332,0.07081404328346252,non_human_findings,-1,0,506.tiff
4394,2512.0,4163.0,0.4280882,0.07081013917922974,non_human_findings,-1,0,506.tiff
4395,5086.0,4662.0,0.49185735,0.07080886512994766,non_human_findings,-1,0,506.tiff
4396,4714.0,830.0,0.44680357,0.07078112661838531,non_human_findings,-1,0,506.tiff
4397,5155.0,1400.0,0.5963525,0.07077718526124954,non_human_findings,-1,0,506.tiff
4398,3353.0,4393.0,0.44814995,0.07077338546514511,non_human_findings,-1,0,506.tiff
4399,178.0,1160.0,0.56993204,0.07070665806531906,non_human_findings,-1,0,506.tiff
4400,2819.0,3698.0,0.44195953,0.07068538665771484,non_human_findings,-1,0,506.tiff
4401,4045.0,1183.0,0.6652296,0.07067083567380905,non_human_findings,-1,0,506.tiff
4402,6971.0,3354.0,0.5039951,0.07066479325294495,non_human_findings,-1,0,506.tiff
4403,1417.0,1501.0,0.4711722,0.07065626233816147,non_human_findings,-1,0,506.tiff
4404,1199.0,1031.0,0.44029891,0.07064010947942734,non_human_findings,-1,0,506.tiff
4405,3769.0,2297.0,0.4526769,0.07063747942447662,non_human_findings,-1,0,506.tiff
4406,7161.0,1025.0,0.46165594,0.07063519209623337,non_human_findings,-1,0,506.tiff
4407,4858.0,1200.0,0.5052984,0.07062752544879913,non_human_findings,-1,0,506.tiff
4408,6905.0,1330.0,0.4953804,0.07062401622533798,non_human_findings,-1,0,506.tiff
4409,6811.0,5071.0,0.41079432,0.0706227645277977,non_human_findings,-1,0,506.tiff
4410,2724.0,1605.0,0.50785935,0.07060892879962921,non_human_findings,-1,0,506.tiff
4411,865.0,1405.0,0.41072163,0.07059701532125473,non_human_findings,-1,0,506.tiff
4412,3370.0,3583.0,0.39443135,0.07057947665452957,non_human_findings,-1,0,506.tiff
4413,667.0,1706.0,0.5130272,0.07057464867830276,non_human_findings,-1,0,506.tiff
4414,1210.0,4491.0,0.47386947,0.0705525353550911,non_human_findings,-1,0,506.tiff
4415,2138.0,2670.0,0.49427745,0.07054368406534195,non_human_findings,-1,0,506.tiff
4416,4663.0,466.0,0.42002887,0.07053998857736588,non_human_findings,-1,0,506.tiff
4417,3214.0,2244.0,0.4950324,0.0705297663807869,non_human_findings,-1,0,506.tiff
4418,3557.0,759.0,0.39842433,0.07051699608564377,non_human_findings,-1,0,506.tiff
4419,4656.0,4392.0,0.54560995,0.07051092386245728,non_human_findings,-1,0,506.tiff
4420,2181.0,1462.0,0.4628449,0.07049131393432617,non_human_findings,-1,0,506.tiff
4421,6239.0,509.0,0.4333967,0.0704890638589859,non_human_findings,-1,0,506.tiff
4422,7146.0,3905.0,0.52691025,0.07047497481107712,non_human_findings,-1,0,506.tiff
4423,143.0,959.0,0.48005816,0.07046747952699661,non_human_findings,-1,0,506.tiff
4424,1482.0,3015.0,0.3997433,0.07046670466661453,non_human_findings,-1,0,506.tiff
4425,2502.0,667.0,0.46500012,0.07046331465244293,non_human_findings,-1,0,506.tiff
4426,1359.0,4554.0,0.4779595,0.07045845687389374,non_human_findings,-1,0,506.tiff
4427,1046.0,3168.0,0.40106645,0.07042385637760162,non_human_findings,-1,0,506.tiff
4428,5821.0,3351.0,0.53564966,0.07041522115468979,non_human_findings,-1,0,506.tiff
4429,5961.0,1647.0,0.6128076,0.07040464878082275,non_human_findings,-1,0,506.tiff
4430,4544.0,4009.0,0.41085887,0.07039846479892731,non_human_findings,-1,0,506.tiff
4431,6437.0,3485.0,0.47233018,0.0703694224357605,non_human_findings,-1,0,506.tiff
4432,3017.0,5274.0,0.59888154,0.0703575611114502,non_human_findings,-1,0,506.tiff
4433,6918.0,4666.0,0.4807919,0.07034748047590256,non_human_findings,-1,0,506.tiff
4434,2588.0,1755.0,0.43906814,0.07033974677324295,non_human_findings,-1,0,506.tiff
4435,6301.0,2795.0,0.44855282,0.07030939310789108,non_human_findings,-1,0,506.tiff
4436,1497.0,1835.0,0.46655157,0.07030537724494934,non_human_findings,-1,0,506.tiff
4437,5866.0,1496.0,0.47711676,0.07028362900018692,non_human_findings,-1,0,506.tiff
4438,3021.0,602.0,0.4377352,0.07026984542608261,non_human_findings,-1,0,506.tiff
4439,6850.0,721.0,0.4706954,0.07026123255491257,non_human_findings,-1,0,506.tiff
4440,3362.0,5285.0,0.3965762,0.07024170458316803,non_human_findings,-1,0,506.tiff
4441,5347.0,1069.0,0.52580863,0.07022760808467865,non_human_findings,-1,0,506.tiff
4442,6487.0,2990.0,0.48955554,0.07021931558847427,non_human_findings,-1,0,506.tiff
4443,2456.0,2741.0,0.5059852,0.07021625339984894,non_human_findings,-1,0,506.tiff
4444,1363.0,1352.0,0.48142087,0.07021363079547882,non_human_findings,-1,0,506.tiff
4445,3962.0,1170.0,0.52717346,0.0702071487903595,non_human_findings,-1,0,506.tiff
4446,6201.0,1456.0,0.39809284,0.07020555436611176,non_human_findings,-1,0,506.tiff
4447,5922.0,5026.0,0.5229332,0.0701979547739029,non_human_findings,-1,0,506.tiff
4448,4558.0,2529.0,0.45669687,0.07018298655748367,non_human_findings,-1,0,506.tiff
4449,3112.0,3137.0,0.52283865,0.07011790573596954,non_human_findings,-1,0,506.tiff
4450,6204.0,1565.0,0.41156685,0.07010943442583084,non_human_findings,-1,0,506.tiff
4451,6691.0,2483.0,0.39994615,0.07010889798402786,non_human_findings,-1,0,506.tiff
4452,3249.0,2582.0,0.4959728,0.07010301202535629,non_human_findings,-1,0,506.tiff
4453,2769.0,1151.0,0.53334737,0.07009510695934296,non_human_findings,-1,0,506.tiff
4454,4064.0,3910.0,0.50179684,0.07009448856115341,non_human_findings,-1,0,506.tiff
4455,6797.0,3826.0,0.42636618,0.07009181380271912,non_human_findings,-1,0,506.tiff
4456,3414.0,2722.0,0.5836448,0.07009106874465942,non_human_findings,-1,0,506.tiff
4457,4014.0,5194.0,0.5558105,0.0700731873512268,non_human_findings,-1,0,506.tiff
4458,4847.0,919.0,0.39068103,0.07004653662443161,non_human_findings,-1,0,506.tiff
4459,2140.0,208.0,0.55232817,0.07003185898065567,non_human_findings,-1,0,506.tiff
4460,2015.0,2165.0,0.46206456,0.07001771032810211,non_human_findings,-1,0,506.tiff
4461,2139.0,119.0,0.4443352,0.070009745657444,non_human_findings,-1,0,506.tiff
4462,2956.0,1979.0,0.54462814,0.06999969482421875,non_human_findings,-1,0,506.tiff
4463,7104.0,1943.0,0.5390589,0.06998704373836517,non_human_findings,-1,0,506.tiff
4464,7011.0,5112.0,0.43002194,0.06997480988502502,non_human_findings,-1,0,506.tiff
4465,2372.0,4921.0,0.5538028,0.06997460126876831,non_human_findings,-1,0,506.tiff
4466,1371.0,5316.0,0.46083838,0.06996782124042511,non_human_findings,-1,0,506.tiff
4467,2473.0,791.0,0.45534906,0.0699658915400505,non_human_findings,-1,0,506.tiff
4468,736.0,125.0,0.5293991,0.06995194405317307,non_human_findings,-1,0,506.tiff
4469,3542.0,44.0,0.40417373,0.06995117664337158,non_human_findings,-1,0,506.tiff
4470,4477.0,3490.0,0.50280267,0.0699283629655838,non_human_findings,-1,0,506.tiff
4471,4508.0,1074.0,0.46434703,0.06992756575345993,non_human_findings,-1,0,506.tiff
4472,5963.0,2503.0,0.47120142,0.06992005556821823,non_human_findings,-1,0,506.tiff
4473,6847.0,3915.0,0.49429953,0.06990218162536621,non_human_findings,-1,0,506.tiff
4474,4175.0,4046.0,0.40824112,0.0698968768119812,non_human_findings,-1,0,506.tiff
4475,3671.0,1235.0,0.5576311,0.06986543536186218,non_human_findings,-1,0,506.tiff
4476,4657.0,2727.0,0.45657486,0.06985320895910263,non_human_findings,-1,0,506.tiff
4477,6511.0,1641.0,0.5010605,0.06980603188276291,non_human_findings,-1,0,506.tiff
4478,1586.0,3334.0,0.48285493,0.0697927474975586,non_human_findings,-1,0,506.tiff
4479,5261.0,2934.0,0.5926439,0.069758839905262,non_human_findings,-1,0,506.tiff
4480,5665.0,3332.0,0.42577443,0.06970672309398651,non_human_findings,-1,0,506.tiff
4481,5123.0,610.0,0.42647642,0.06968581676483154,non_human_findings,-1,0,506.tiff
4482,4275.0,2811.0,0.43708485,0.06967899948358536,non_human_findings,-1,0,506.tiff
4483,4792.0,1215.0,0.47468346,0.06965187937021255,non_human_findings,-1,0,506.tiff
4484,4346.0,4698.0,0.48681343,0.0696512907743454,non_human_findings,-1,0,506.tiff
4485,4793.0,1253.0,0.47459728,0.06964864581823349,non_human_findings,-1,0,506.tiff
4486,4138.0,4080.0,0.4292819,0.06964775919914246,non_human_findings,-1,0,506.tiff
4487,342.0,3032.0,0.47532848,0.06963994354009628,non_human_findings,-1,0,506.tiff
4488,1864.0,79.0,0.4897779,0.06958974152803421,non_human_findings,-1,0,506.tiff
4489,4782.0,1440.0,0.5075405,0.06958912312984467,non_human_findings,-1,0,506.tiff
4490,2108.0,4773.0,0.602344,0.06958826631307602,non_human_findings,-1,0,506.tiff
4491,3092.0,547.0,0.46691507,0.06957132369279861,non_human_findings,-1,0,506.tiff
4492,4965.0,2693.0,0.49947378,0.06953515112400055,non_human_findings,-1,0,506.tiff
4493,4304.0,2394.0,0.45947924,0.06952784955501556,non_human_findings,-1,0,506.tiff
4494,5921.0,3196.0,0.41320616,0.06952330470085144,non_human_findings,-1,0,506.tiff
4495,3188.0,1271.0,0.50077826,0.06951405853033066,non_human_findings,-1,0,506.tiff
4496,3473.0,3282.0,0.50442034,0.06951051205396652,non_human_findings,-1,0,506.tiff
4497,2779.0,964.0,0.46005717,0.06950131058692932,non_human_findings,-1,0,506.tiff
4498,2686.0,1330.0,0.3947909,0.06949057430028915,non_human_findings,-1,0,506.tiff
4499,4147.0,4728.0,0.5950454,0.06945963203907013,non_human_findings,-1,0,506.tiff
4500,5501.0,2812.0,0.42552894,0.0694550946354866,non_human_findings,-1,0,506.tiff
4501,6168.0,4873.0,0.3973823,0.06943374127149582,non_human_findings,-1,0,506.tiff
4502,5630.0,1079.0,0.42094287,0.06940805166959763,non_human_findings,-1,0,506.tiff
4503,6291.0,3847.0,0.39663422,0.06939332187175751,non_human_findings,-1,0,506.tiff
4504,6422.0,2162.0,0.42912263,0.0693897232413292,non_human_findings,-1,0,506.tiff
4505,4800.0,797.0,0.51181054,0.0693739503622055,non_human_findings,-1,0,506.tiff
4506,4123.0,3972.0,0.48131928,0.0693650022149086,non_human_findings,-1,0,506.tiff
4507,5544.0,2725.0,0.43520373,0.06932484358549118,non_human_findings,-1,0,506.tiff
4508,7022.0,3880.0,0.40611503,0.0693240538239479,non_human_findings,-1,0,506.tiff
4509,1316.0,3263.0,0.47812775,0.0693109780550003,non_human_findings,-1,0,506.tiff
4510,6373.0,1734.0,0.48832607,0.06930696964263916,non_human_findings,-1,0,506.tiff
4511,5298.0,5324.0,0.5299316,0.06928275525569916,non_human_findings,-1,0,506.tiff
4512,4531.0,960.0,0.40826285,0.06927318871021271,non_human_findings,-1,0,506.tiff
4513,3812.0,4510.0,0.5749004,0.0692325010895729,non_human_findings,-1,0,506.tiff
4514,1467.0,154.0,0.5627943,0.06923025846481323,non_human_findings,-1,0,506.tiff
4515,3746.0,3187.0,0.51455283,0.06922538578510284,non_human_findings,-1,0,506.tiff
4516,4508.0,2141.0,0.46664125,0.0692186951637268,non_human_findings,-1,0,506.tiff
4517,5444.0,2957.0,0.49348193,0.06920915842056274,non_human_findings,-1,0,506.tiff
4518,796.0,3506.0,0.4482414,0.06919804215431213,non_human_findings,-1,0,506.tiff
4519,5958.0,4774.0,0.39986065,0.06918978691101074,non_human_findings,-1,0,506.tiff
4520,3599.0,2952.0,0.438491,0.06916836649179459,non_human_findings,-1,0,506.tiff
4521,2350.0,1121.0,0.45097223,0.06913020461797714,non_human_findings,-1,0,506.tiff
4522,5794.0,1953.0,0.40582752,0.0691053718328476,non_human_findings,-1,0,506.tiff
4523,3373.0,1507.0,0.513943,0.06910092383623123,non_human_findings,-1,0,506.tiff
4524,6655.0,3225.0,0.51912916,0.06909096986055374,non_human_findings,-1,0,506.tiff
4525,1089.0,2032.0,0.47973335,0.06906642764806747,non_human_findings,-1,0,506.tiff
4526,3095.0,1642.0,0.5143062,0.06905268132686615,non_human_findings,-1,0,506.tiff
4527,3097.0,5251.0,0.40560308,0.06902419030666351,non_human_findings,-1,0,506.tiff
4528,3974.0,3587.0,0.4946807,0.06900133937597275,non_human_findings,-1,0,506.tiff
4529,6036.0,2552.0,0.5373695,0.06893869489431381,non_human_findings,-1,0,506.tiff
4530,3676.0,3260.0,0.5170461,0.0689372718334198,non_human_findings,-1,0,506.tiff
4531,2315.0,1463.0,0.5053223,0.06891928613185883,non_human_findings,-1,0,506.tiff
4532,4052.0,1801.0,0.44966456,0.06891719996929169,non_human_findings,-1,0,506.tiff
4533,5938.0,1710.0,0.45294276,0.06889020651578903,non_human_findings,-1,0,506.tiff
4534,5654.0,1856.0,0.38873237,0.0688520297408104,non_human_findings,-1,0,506.tiff
4535,5774.0,4903.0,0.60833913,0.06884893029928207,non_human_findings,-1,0,506.tiff
4536,181.0,3285.0,0.4364158,0.06884532421827316,non_human_findings,-1,0,506.tiff
4537,5395.0,170.0,0.43339825,0.0688391849398613,non_human_findings,-1,0,506.tiff
4538,5017.0,2159.0,0.40727976,0.06881285458803177,non_human_findings,-1,0,506.tiff
4539,4442.0,3253.0,0.50838697,0.06878865510225296,non_human_findings,-1,0,506.tiff
4540,4543.0,4814.0,0.39506575,0.06878384202718735,non_human_findings,-1,0,506.tiff
4541,1897.0,5312.0,0.41598827,0.06876921653747559,non_human_findings,-1,0,506.tiff
4542,6607.0,2778.0,0.4345585,0.06876857578754425,non_human_findings,-1,0,506.tiff
4543,6907.0,3789.0,0.5154265,0.06876712292432785,non_human_findings,-1,0,506.tiff
4544,4661.0,2122.0,0.47026193,0.06875213980674744,non_human_findings,-1,0,506.tiff
4545,4598.0,2912.0,0.41623223,0.06872176378965378,non_human_findings,-1,0,506.tiff
4546,409.0,3228.0,0.42089424,0.06871119141578674,non_human_findings,-1,0,506.tiff
4547,5194.0,3189.0,0.57407635,0.0687030702829361,non_human_findings,-1,0,506.tiff
4548,6108.0,2682.0,0.38964805,0.06870059669017792,non_human_findings,-1,0,506.tiff
4549,2074.0,5298.0,0.42712823,0.06868783384561539,non_human_findings,-1,0,506.tiff
4550,1130.0,2461.0,0.63955,0.06868189573287964,non_human_findings,-1,0,506.tiff
4551,5289.0,1888.0,0.47700024,0.06866154074668884,non_human_findings,-1,0,506.tiff
4552,2088.0,4282.0,0.5390223,0.06865871697664261,non_human_findings,-1,0,506.tiff
4553,3599.0,1471.0,0.47650808,0.06862664222717285,non_human_findings,-1,0,506.tiff
4554,1394.0,234.0,0.39945117,0.068618543446064,non_human_findings,-1,0,506.tiff
4555,3378.0,2260.0,0.5066134,0.06861260533332825,non_human_findings,-1,0,506.tiff
4556,6056.0,4117.0,0.5938369,0.06859621405601501,non_human_findings,-1,0,506.tiff
4557,4989.0,4569.0,0.54344153,0.06859135627746582,non_human_findings,-1,0,506.tiff
4558,6643.0,1247.0,0.42076305,0.06858715415000916,non_human_findings,-1,0,506.tiff
4559,3643.0,1568.0,0.5433703,0.06857892125844955,non_human_findings,-1,0,506.tiff
4560,6587.0,3257.0,0.40345973,0.06857117265462875,non_human_findings,-1,0,506.tiff
4561,3198.0,5261.0,0.59536636,0.06851138174533844,non_human_findings,-1,0,506.tiff
4562,6049.0,4387.0,0.4129,0.0684865191578865,non_human_findings,-1,0,506.tiff
4563,2414.0,3697.0,0.5074239,0.06848493963479996,non_human_findings,-1,0,506.tiff
4564,3696.0,503.0,0.5105424,0.06848275661468506,non_human_findings,-1,0,506.tiff
4565,3545.0,2653.0,0.5033993,0.06847997009754181,non_human_findings,-1,0,506.tiff
4566,1812.0,1570.0,0.44276986,0.06847944855690002,non_human_findings,-1,0,506.tiff
4567,3666.0,4533.0,0.49877787,0.06847622245550156,non_human_findings,-1,0,506.tiff
4568,4206.0,3650.0,0.44115204,0.06846576184034348,non_human_findings,-1,0,506.tiff
4569,5549.0,1621.0,0.4091947,0.06844795495271683,non_human_findings,-1,0,506.tiff
4570,914.0,3820.0,0.46268266,0.06844303756952286,non_human_findings,-1,0,506.tiff
4571,2083.0,2038.0,0.52739096,0.0684373676776886,non_human_findings,-1,0,506.tiff
4572,6371.0,3264.0,0.56722665,0.06842794269323349,non_human_findings,-1,0,506.tiff
4573,4501.0,382.0,0.45532542,0.06840784847736359,non_human_findings,-1,0,506.tiff
4574,40.0,1158.0,0.62199104,0.068405881524086,non_human_findings,-1,0,506.tiff
4575,3215.0,1846.0,0.5309155,0.06839166581630707,non_human_findings,-1,0,506.tiff
4576,7189.0,2286.0,0.5724899,0.06838595867156982,non_human_findings,-1,0,506.tiff
4577,3651.0,2195.0,0.5011545,0.06836952269077301,non_human_findings,-1,0,506.tiff
4578,5091.0,1608.0,0.46506524,0.06834927946329117,non_human_findings,-1,0,506.tiff
4579,2363.0,3809.0,0.5903664,0.06833992153406143,non_human_findings,-1,0,506.tiff
4580,4125.0,1107.0,0.44675037,0.06833703815937042,non_human_findings,-1,0,506.tiff
4581,1002.0,2624.0,0.57728106,0.06833232194185257,non_human_findings,-1,0,506.tiff
4582,2205.0,1090.0,0.4776662,0.06833003461360931,non_human_findings,-1,0,506.tiff
4583,1762.0,1638.0,0.53518826,0.06829459965229034,non_human_findings,-1,0,506.tiff
4584,4691.0,1733.0,0.46353576,0.0682763159275055,non_human_findings,-1,0,506.tiff
4585,5011.0,1290.0,0.39326835,0.06827396899461746,non_human_findings,-1,0,506.tiff
4586,1960.0,2556.0,0.44455734,0.06826384365558624,non_human_findings,-1,0,506.tiff
4587,3550.0,2794.0,0.53932375,0.06825413554906845,non_human_findings,-1,0,506.tiff
4588,6359.0,4476.0,0.4289723,0.0682484358549118,non_human_findings,-1,0,506.tiff
4589,3081.0,1556.0,0.45196086,0.06822811812162399,non_human_findings,-1,0,506.tiff
4590,6399.0,1138.0,0.53482515,0.06822280585765839,non_human_findings,-1,0,506.tiff
4591,6857.0,4128.0,0.44512278,0.06819289922714233,non_human_findings,-1,0,506.tiff
4592,4181.0,2966.0,0.45619214,0.06818850338459015,non_human_findings,-1,0,506.tiff
4593,3126.0,2010.0,0.5409396,0.06818491220474243,non_human_findings,-1,0,506.tiff
4594,6134.0,4946.0,0.48891577,0.0681350976228714,non_human_findings,-1,0,506.tiff
4595,3132.0,1635.0,0.43300095,0.06811259686946869,non_human_findings,-1,0,506.tiff
4596,5845.0,2392.0,0.54764986,0.06811013072729111,non_human_findings,-1,0,506.tiff
4597,4620.0,535.0,0.4790768,0.0680966004729271,non_human_findings,-1,0,506.tiff
4598,6314.0,4479.0,0.46004656,0.06809405982494354,non_human_findings,-1,0,506.tiff
4599,172.0,652.0,0.50878936,0.068081796169281,non_human_findings,-1,0,506.tiff
4600,4625.0,1414.0,0.43517664,0.06807077676057816,non_human_findings,-1,0,506.tiff
4601,3495.0,4339.0,0.44863203,0.06805779039859772,non_human_findings,-1,0,506.tiff
4602,5581.0,5370.0,0.5740817,0.06805684417486191,non_human_findings,-1,0,506.tiff
4603,6422.0,2334.0,0.47445747,0.06803976744413376,non_human_findings,-1,0,506.tiff
4604,5196.0,1781.0,0.50960845,0.06803447008132935,non_human_findings,-1,0,506.tiff
4605,3983.0,2952.0,0.52829957,0.0680086612701416,non_human_findings,-1,0,506.tiff
4606,3381.0,4070.0,0.42566484,0.06800708919763565,non_human_findings,-1,0,506.tiff
4607,6081.0,2436.0,0.5156867,0.06800492852926254,non_human_findings,-1,0,506.tiff
4608,3533.0,1101.0,0.594155,0.06797076016664505,non_human_findings,-1,0,506.tiff
4609,6726.0,4061.0,0.4376103,0.0679684579372406,non_human_findings,-1,0,506.tiff
4610,1971.0,2310.0,0.39362052,0.0679631158709526,non_human_findings,-1,0,506.tiff
4611,2768.0,3587.0,0.44072816,0.0679529681801796,non_human_findings,-1,0,506.tiff
4612,848.0,514.0,0.5806581,0.06793314963579178,non_human_findings,-1,0,506.tiff
4613,3664.0,2671.0,0.4971195,0.06791229546070099,non_human_findings,-1,0,506.tiff
4614,6492.0,4148.0,0.44762486,0.06790369749069214,non_human_findings,-1,0,506.tiff
4615,1895.0,3721.0,0.50063753,0.06790094822645187,non_human_findings,-1,0,506.tiff
4616,710.0,2059.0,0.5359198,0.06789112836122513,non_human_findings,-1,0,506.tiff
4617,4758.0,4451.0,0.49244922,0.06787964701652527,non_human_findings,-1,0,506.tiff
4618,3789.0,3079.0,0.3982199,0.06785941869020462,non_human_findings,-1,0,506.tiff
4619,4100.0,4707.0,0.5090862,0.06783291697502136,non_human_findings,-1,0,506.tiff
4620,1359.0,1720.0,0.5404952,0.0678321123123169,non_human_findings,-1,0,506.tiff
4621,2056.0,5111.0,0.5602001,0.06782720983028412,non_human_findings,-1,0,506.tiff
4622,2344.0,612.0,0.40224034,0.06776215136051178,non_human_findings,-1,0,506.tiff
4623,3766.0,4994.0,0.42310953,0.06775185465812683,non_human_findings,-1,0,506.tiff
4624,6794.0,4121.0,0.46603963,0.06774525344371796,non_human_findings,-1,0,506.tiff
4625,4165.0,1105.0,0.4210393,0.06772121042013168,non_human_findings,-1,0,506.tiff
4626,2470.0,1591.0,0.42939872,0.06770742684602737,non_human_findings,-1,0,506.tiff
4627,6440.0,1292.0,0.4871159,0.06770414113998413,non_human_findings,-1,0,506.tiff
4628,3078.0,2795.0,0.5320379,0.06768504530191422,non_human_findings,-1,0,506.tiff
4629,1831.0,4750.0,0.53048265,0.06767603009939194,non_human_findings,-1,0,506.tiff
4630,6892.0,2471.0,0.40919566,0.06767421215772629,non_human_findings,-1,0,506.tiff
4631,5840.0,3876.0,0.39473507,0.06766662001609802,non_human_findings,-1,0,506.tiff
4632,2974.0,4965.0,0.58738816,0.06764963269233704,non_human_findings,-1,0,506.tiff
4633,4021.0,2250.0,0.44821513,0.06762675940990448,non_human_findings,-1,0,506.tiff
4634,4460.0,1151.0,0.41700003,0.06761083006858826,non_human_findings,-1,0,506.tiff
4635,3751.0,4248.0,0.464472,0.06760495156049728,non_human_findings,-1,0,506.tiff
4636,1397.0,1668.0,0.5216711,0.06756962835788727,non_human_findings,-1,0,506.tiff
4637,2682.0,2689.0,0.5077755,0.0675671175122261,non_human_findings,-1,0,506.tiff
4638,5737.0,1783.0,0.46062818,0.06753309816122055,non_human_findings,-1,0,506.tiff
4639,7027.0,5216.0,0.44141892,0.06746625900268555,non_human_findings,-1,0,506.tiff
4640,1521.0,1480.0,0.5016297,0.06745710968971252,non_human_findings,-1,0,506.tiff
4641,2201.0,1729.0,0.5366175,0.06744378805160522,non_human_findings,-1,0,506.tiff
4642,3557.0,3112.0,0.40268895,0.06743384152650833,non_human_findings,-1,0,506.tiff
4643,1158.0,4794.0,0.4468379,0.06743255257606506,non_human_findings,-1,0,506.tiff
4644,2575.0,1673.0,0.59625494,0.06742217391729355,non_human_findings,-1,0,506.tiff
4645,139.0,3113.0,0.4041317,0.06741281598806381,non_human_findings,-1,0,506.tiff
4646,1998.0,2601.0,0.40034476,0.06739956140518188,non_human_findings,-1,0,506.tiff
4647,6594.0,2607.0,0.57837206,0.06739737838506699,non_human_findings,-1,0,506.tiff
4648,1865.0,265.0,0.43346536,0.06738850474357605,non_human_findings,-1,0,506.tiff
4649,1498.0,277.0,0.43532804,0.06731396168470383,non_human_findings,-1,0,506.tiff
4650,5335.0,1578.0,0.55076206,0.06730479747056961,non_human_findings,-1,0,506.tiff
4651,4532.0,3355.0,0.39264417,0.06729540973901749,non_human_findings,-1,0,506.tiff
4652,6804.0,4296.0,0.47241625,0.06727192550897598,non_human_findings,-1,0,506.tiff
4653,5304.0,2185.0,0.4093104,0.06725431233644485,non_human_findings,-1,0,506.tiff
4654,1464.0,599.0,0.5397226,0.0671955868601799,non_human_findings,-1,0,506.tiff
4655,2033.0,3248.0,0.40240273,0.06717922538518906,non_human_findings,-1,0,506.tiff
4656,5020.0,5174.0,0.4036228,0.06717383116483688,non_human_findings,-1,0,506.tiff
4657,4161.0,253.0,0.3906198,0.06717045605182648,non_human_findings,-1,0,506.tiff
4658,6387.0,3149.0,0.47315678,0.0671638622879982,non_human_findings,-1,0,506.tiff
4659,2130.0,1181.0,0.4741933,0.06714124977588654,non_human_findings,-1,0,506.tiff
4660,3024.0,2028.0,0.52306604,0.06713233143091202,non_human_findings,-1,0,506.tiff
4661,6522.0,3268.0,0.4302454,0.06709763407707214,non_human_findings,-1,0,506.tiff
