file_name,tumor_type,seed_index,z,n_at_z
548.tiff,human melanoma,0,5.2,1028
548.tiff,human melanoma,0,5.25,989
548.tiff,human melanoma,0,5.3,967
548.tiff,human melanoma,0,5.35,934
548.tiff,human melanoma,0,5.4,899
548.tiff,human melanoma,0,5.45,871
548.tiff,human melanoma,0,5.5,836
548.tiff,human melanoma,0,5.55,812
548.tiff,human melanoma,0,5.6,781
548.tiff,human melanoma,0,5.65,754
548.tiff,human melanoma,0,5.7,731
548.tiff,human melanoma,0,5.75,712
548.tiff,human melanoma,0,5.8,695
548.tiff,human melanoma,0,5.85,673
548.tiff,human melanoma,0,5.9,652
548.tiff,human melanoma,0,5.95,637
548.tiff,human melanoma,0,6.0,626
548.tiff,human melanoma,1,0.0,17465
548.tiff,human melanoma,1,0.05,17418
548.tiff,human melanoma,1,0.1,17356
548.tiff,human melanoma,1,0.15,17262
548.tiff,human melanoma,1,0.2,17162
548.tiff,human melanoma,1,0.25,17026
548.tiff,human melanoma,1,0.3,16909
548.tiff,human melanoma,1,0.35,16779
548.tiff,human melanoma,1,0.4,16611
548.tiff,human melanoma,1,0.45,16432
548.tiff,human melanoma,1,0.5,16259
548.tiff,human melanoma,1,0.55,16069
548.tiff,human melanoma,1,0.6,15864
548.tiff,human melanoma,1,0.65,15668
548.tiff,human melanoma,1,0.7,15483
548.tiff,human melanoma,1,0.75,15296
548.tiff,human melanoma,1,0.8,15095
548.tiff,human melanoma,1,0.85,14899
548.tiff,human melanoma,1,0.9,14721
548.tiff,human melanoma,1,0.95,14532
548.tiff,human melanoma,1,1.0,14348
548.tiff,human melanoma,1,1.05,14191
548.tiff,human melanoma,1,1.1,14005
548.tiff,human melanoma,1,1.15,13817
548.tiff,human melanoma,1,1.2,13653
548.tiff,human melanoma,1,1.25,13480
548.tiff,human melanoma,1,1.3,13329
548.tiff,human melanoma,1,1.35,13180
548.tiff,human melanoma,1,1.4,12991
548.tiff,human melanoma,1,1.45,12824
548.tiff,human melanoma,1,1.5,12629
548.tiff,human melanoma,1,1.55,12452
548.tiff,human melanoma,1,1.6,12279
548.tiff,human melanoma,1,1.65,12085
548.tiff,human melanoma,1,1.7,11888
548.tiff,human melanoma,1,1.75,11688
548.tiff,human melanoma,1,1.8,11458
548.tiff,human melanoma,1,1.85,11234
548.tiff,human melanoma,1,1.9,11020
548.tiff,human melanoma,1,1.95,10800
548.tiff,human melanoma,1,2.0,10606
548.tiff,human melanoma,1,2.05,10366
548.tiff,human melanoma,1,2.1,10144
548.tiff,human melanoma,1,2.15,9905
548.tiff,human melanoma,1,2.2,9685
548.tiff,human melanoma,1,2.25,9438
548.tiff,human melanoma,1,2.3,9193
548.tiff,human melanoma,1,2.35,8944
548.tiff,human melanoma,1,2.4,8696
548.tiff,human melanoma,1,2.45,8436
548.tiff,human melanoma,1,2.5,8176
548.tiff,human melanoma,1,2.55,7939
548.tiff,human melanoma,1,2.6,7691
548.tiff,human melanoma,1,2.65,7441
548.tiff,human melanoma,1,2.7,7208
548.tiff,human melanoma,1,2.75,6948
548.tiff,human melanoma,1,2.8,6698
548.tiff,human melanoma,1,2.85,6441
548.tiff,human melanoma,1,2.9,6187
548.tiff,human melanoma,1,2.95,5944
548.tiff,human melanoma,1,3.0,5710
548.tiff,human melanoma,1,3.05,5501
548.tiff,human melanoma,1,3.1,5274
548.tiff,human melanoma,1,3.15,5036
548.tiff,human melanoma,1,3.2,4809
548.tiff,human melanoma,1,3.25,4602
548.tiff,human melanoma,1,3.3,4393
548.tiff,human melanoma,1,3.35,4196
548.tiff,human melanoma,1,3.4,3988
548.tiff,human melanoma,1,3.45,3770
548.tiff,human melanoma,1,3.5,3605
548.tiff,human melanoma,1,3.55,3426
548.tiff,human melanoma,1,3.6,3268
548.tiff,human melanoma,1,3.65,3103
548.tiff,human melanoma,1,3.7,2935
548.tiff,human melanoma,1,3.75,2792
548.tiff,human melanoma,1,3.8,2674
548.tiff,human melanoma,1,3.85,2555
548.tiff,human melanoma,1,3.9,2446
548.tiff,human melanoma,1,3.95,2312
548.tiff,human melanoma,1,4.0,2204
548.tiff,human melanoma,1,4.05,2092
548.tiff,human melanoma,1,4.1,2003
548.tiff,human melanoma,1,4.15,1928
548.tiff,human melanoma,1,4.2,1836
548.tiff,human melanoma,1,4.25,1757
548.tiff,human melanoma,1,4.3,1676
548.tiff,human melanoma,1,4.35,1609
548.tiff,human melanoma,1,4.4,1544
548.tiff,human melanoma,1,4.45,1481
548.tiff,human melanoma,1,4.5,1409
548.tiff,human melanoma,1,4.55,1344
548.tiff,human melanoma,1,4.6,1290
548.tiff,human melanoma,1,4.65,1244
548.tiff,human melanoma,1,4.7,1199
548.tiff,human melanoma,1,4.75,1140
548.tiff,human melanoma,1,4.8,1096
548.tiff,human melanoma,1,4.85,1050
548.tiff,human melanoma,1,4.9,1013
548.tiff,human melanoma,1,4.95,974
548.tiff,human melanoma,1,5.0,933
548.tiff,human melanoma,1,5.05,904
548.tiff,human melanoma,1,5.1,857
548.tiff,human melanoma,1,5.15,825
548.tiff,human melanoma,1,5.2,796
548.tiff,human melanoma,1,5.25,765
548.tiff,human melanoma,1,5.3,744
548.tiff,human melanoma,1,5.35,724
548.tiff,human melanoma,1,5.4,700
548.tiff,human melanoma,1,5.45,672
548.tiff,human melanoma,1,5.5,650
548.tiff,human melanoma,1,5.55,626
548.tiff,human melanoma,1,5.6,608
548.tiff,human melanoma,1,5.65,585
548.tiff,human melanoma,1,5.7,571
548.tiff,human melanoma,1,5.75,558
548.tiff,human melanoma,1,5.8,543
548.tiff,human melanoma,1,5.85,525
548.tiff,human melanoma,1,5.9,512
548.tiff,human melanoma,1,5.95,492
548.tiff,human melanoma,1,6.0,473
548.tiff,human melanoma,2,0.0,17489
548.tiff,human melanoma,2,0.05,17446
548.tiff,human melanoma,2,0.1,17378
548.tiff,human melanoma,2,0.15,17320
548.tiff,human melanoma,2,0.2,17235
548.tiff,human melanoma,2,0.25,17158
548.tiff,human melanoma,2,0.3,17044
548.tiff,human melanoma,2,0.35,16925
548.tiff,human melanoma,2,0.4,16796
548.tiff,human melanoma,2,0.45,16647
548.tiff,human melanoma,2,0.5,16479
548.tiff,human melanoma,2,0.55,16325
548.tiff,human melanoma,2,0.6,16135
548.tiff,human melanoma,2,0.65,15929
548.tiff,human melanoma,2,0.7,15753
548.tiff,human melanoma,2,0.75,15538
548.tiff,human melanoma,2,0.8,15336
548.tiff,human melanoma,2,0.85,15154
548.tiff,human melanoma,2,0.9,14974
548.tiff,human melanoma,2,0.95,14793
548.tiff,human melanoma,2,1.0,14594
548.tiff,human melanoma,2,1.05,14421
548.tiff,human melanoma,2,1.1,14247
548.tiff,human melanoma,2,1.15,14120
548.tiff,human melanoma,2,1.2,13938
548.tiff,human melanoma,2,1.25,13788
548.tiff,human melanoma,2,1.3,13649
548.tiff,human melanoma,2,1.35,13510
548.tiff,human melanoma,2,1.4,13386
548.tiff,human melanoma,2,1.45,13230
548.tiff,human melanoma,2,1.5,13087
548.tiff,human melanoma,2,1.55,12911
548.tiff,human melanoma,2,1.6,12761
548.tiff,human melanoma,2,1.65,12598
548.tiff,human melanoma,2,1.7,12431
548.tiff,human melanoma,2,1.75,12296
548.tiff,human melanoma,2,1.8,12131
548.tiff,human melanoma,2,1.85,11957
548.tiff,human melanoma,2,1.9,11768
548.tiff,human melanoma,2,1.95,11568
548.tiff,human melanoma,2,2.0,11393
548.tiff,human melanoma,2,2.05,11212
548.tiff,human melanoma,2,2.1,11025
548.tiff,human melanoma,2,2.15,10836
548.tiff,human melanoma,2,2.2,10637
548.tiff,human melanoma,2,2.25,10414
548.tiff,human melanoma,2,2.3,10193
548.tiff,human melanoma,2,2.35,10001
548.tiff,human melanoma,2,2.4,9802
548.tiff,human melanoma,2,2.45,9586
548.tiff,human melanoma,2,2.5,9375
548.tiff,human melanoma,2,2.55,9152
548.tiff,human melanoma,2,2.6,8954
548.tiff,human melanoma,2,2.65,8738
548.tiff,human melanoma,2,2.7,8520
548.tiff,human melanoma,2,2.75,8279
548.tiff,human melanoma,2,2.8,8044
548.tiff,human melanoma,2,2.85,7768
548.tiff,human melanoma,2,2.9,7534
548.tiff,human melanoma,2,2.95,7289
548.tiff,human melanoma,2,3.0,7039
548.tiff,human melanoma,2,3.05,6808
548.tiff,human melanoma,2,3.1,6554
548.tiff,human melanoma,2,3.15,6315
548.tiff,human melanoma,2,3.2,6097
548.tiff,human melanoma,2,3.25,5856
548.tiff,human melanoma,2,3.3,5611
548.tiff,human melanoma,2,3.35,5385
548.tiff,human melanoma,2,3.4,5157
548.tiff,human melanoma,2,3.45,4942
548.tiff,human melanoma,2,3.5,4733
548.tiff,human melanoma,2,3.55,4550
548.tiff,human melanoma,2,3.6,4341
548.tiff,human melanoma,2,3.65,4128
548.tiff,human melanoma,2,3.7,3954
548.tiff,human melanoma,2,3.75,3773
548.tiff,human melanoma,2,3.8,3617
548.tiff,human melanoma,2,3.85,3455
548.tiff,human melanoma,2,3.9,3300
548.tiff,human melanoma,2,3.95,3161
548.tiff,human melanoma,2,4.0,3018
548.tiff,human melanoma,2,4.05,2892
548.tiff,human melanoma,2,4.1,2764
548.tiff,human melanoma,2,4.15,2648
548.tiff,human melanoma,2,4.2,2538
548.tiff,human melanoma,2,4.25,2418
548.tiff,human melanoma,2,4.3,2313
548.tiff,human melanoma,2,4.35,2209
548.tiff,human melanoma,2,4.4,2110
548.tiff,human melanoma,2,4.45,2011
548.tiff,human melanoma,2,4.5,1913
548.tiff,human melanoma,2,4.55,1835
548.tiff,human melanoma,2,4.6,1755
548.tiff,human melanoma,2,4.65,1672
548.tiff,human melanoma,2,4.7,1579
548.tiff,human melanoma,2,4.75,1504
548.tiff,human melanoma,2,4.8,1460
548.tiff,human melanoma,2,4.85,1396
548.tiff,human melanoma,2,4.9,1343
548.tiff,human melanoma,2,4.95,1293
548.tiff,human melanoma,2,5.0,1233
548.tiff,human melanoma,2,5.05,1191
548.tiff,human melanoma,2,5.1,1149
548.tiff,human melanoma,2,5.15,1100
548.tiff,human melanoma,2,5.2,1063
548.tiff,human melanoma,2,5.25,1027
548.tiff,human melanoma,2,5.3,987
548.tiff,human melanoma,2,5.35,948
548.tiff,human melanoma,2,5.4,921
548.tiff,human melanoma,2,5.45,881
548.tiff,human melanoma,2,5.5,853
548.tiff,human melanoma,2,5.55,823
548.tiff,human melanoma,2,5.6,796
548.tiff,human melanoma,2,5.65,771
548.tiff,human melanoma,2,5.7,749
548.tiff,human melanoma,2,5.75,724
548.tiff,human melanoma,2,5.8,698
548.tiff,human melanoma,2,5.85,686
548.tiff,human melanoma,2,5.9,668
548.tiff,human melanoma,2,5.95,645
548.tiff,human melanoma,2,6.0,624
548.tiff,human melanoma,3,0.0,17263
548.tiff,human melanoma,3,0.05,17217
548.tiff,human melanoma,3,0.1,17165
548.tiff,human melanoma,3,0.15,17088
548.tiff,human melanoma,3,0.2,17029
548.tiff,human melanoma,3,0.25,16950
548.tiff,human melanoma,3,0.3,16844
548.tiff,human melanoma,3,0.35,16733
548.tiff,human melanoma,3,0.4,16605
548.tiff,human melanoma,3,0.45,16447
548.tiff,human melanoma,3,0.5,16295
548.tiff,human melanoma,3,0.55,16123
548.tiff,human melanoma,3,0.6,15937
548.tiff,human melanoma,3,0.65,15766
548.tiff,human melanoma,3,0.7,15584
548.tiff,human melanoma,3,0.75,15384
548.tiff,human melanoma,3,0.8,15194
548.tiff,human melanoma,3,0.85,14993
548.tiff,human melanoma,3,0.9,14808
548.tiff,human melanoma,3,0.95,14639
548.tiff,human melanoma,3,1.0,14472
548.tiff,human melanoma,3,1.05,14305
548.tiff,human melanoma,3,1.1,14142
548.tiff,human melanoma,3,1.15,13983
548.tiff,human melanoma,3,1.2,13798
548.tiff,human melanoma,3,1.25,13612
548.tiff,human melanoma,3,1.3,13445
548.tiff,human melanoma,3,1.35,13279
548.tiff,human melanoma,3,1.4,13098
548.tiff,human melanoma,3,1.45,12928
548.tiff,human melanoma,3,1.5,12756
548.tiff,human melanoma,3,1.55,12570
548.tiff,human melanoma,3,1.6,12407
548.tiff,human melanoma,3,1.65,12232
548.tiff,human melanoma,3,1.7,12072
548.tiff,human melanoma,3,1.75,11867
548.tiff,human melanoma,3,1.8,11660
548.tiff,human melanoma,3,1.85,11467
548.tiff,human melanoma,3,1.9,11272
548.tiff,human melanoma,3,1.95,11089
548.tiff,human melanoma,3,2.0,10869
548.tiff,human melanoma,3,2.05,10658
548.tiff,human melanoma,3,2.1,10449
548.tiff,human melanoma,3,2.15,10223
548.tiff,human melanoma,3,2.2,10003
548.tiff,human melanoma,3,2.25,9773
548.tiff,human melanoma,3,2.3,9552
548.tiff,human melanoma,3,2.35,9328
548.tiff,human melanoma,3,2.4,9115
548.tiff,human melanoma,3,2.45,8887
548.tiff,human melanoma,3,2.5,8606
548.tiff,human melanoma,3,2.55,8369
548.tiff,human melanoma,3,2.6,8123
548.tiff,human melanoma,3,2.65,7897
548.tiff,human melanoma,3,2.7,7616
548.tiff,human melanoma,3,2.75,7350
548.tiff,human melanoma,3,2.8,7110
548.tiff,human melanoma,3,2.85,6847
548.tiff,human melanoma,3,2.9,6588
548.tiff,human melanoma,3,2.95,6349
548.tiff,human melanoma,3,3.0,6093
548.tiff,human melanoma,3,3.05,5844
548.tiff,human melanoma,3,3.1,5588
548.tiff,human melanoma,3,3.15,5361
548.tiff,human melanoma,3,3.2,5146
548.tiff,human melanoma,3,3.25,4911
548.tiff,human melanoma,3,3.3,4682
548.tiff,human melanoma,3,3.35,4459
548.tiff,human melanoma,3,3.4,4275
548.tiff,human melanoma,3,3.45,4082
548.tiff,human melanoma,3,3.5,3888
548.tiff,human melanoma,3,3.55,3698
548.tiff,human melanoma,3,3.6,3511
548.tiff,human melanoma,3,3.65,3348
548.tiff,human melanoma,3,3.7,3207
548.tiff,human melanoma,3,3.75,3047
548.tiff,human melanoma,3,3.8,2909
548.tiff,human melanoma,3,3.85,2732
548.tiff,human melanoma,3,3.9,2597
548.tiff,human melanoma,3,3.95,2439
548.tiff,human melanoma,3,4.0,2328
548.tiff,human melanoma,3,4.05,2221
548.tiff,human melanoma,3,4.1,2111
548.tiff,human melanoma,3,4.15,2014
548.tiff,human melanoma,3,4.2,1923
548.tiff,human melanoma,3,4.25,1828
548.tiff,human melanoma,3,4.3,1746
548.tiff,human melanoma,3,4.35,1669
548.tiff,human melanoma,3,4.4,1596
548.tiff,human melanoma,3,4.45,1515
548.tiff,human melanoma,3,4.5,1456
548.tiff,human melanoma,3,4.55,1404
548.tiff,human melanoma,3,4.6,1336
548.tiff,human melanoma,3,4.65,1275
548.tiff,human melanoma,3,4.7,1218
548.tiff,human melanoma,3,4.75,1172
548.tiff,human melanoma,3,4.8,1121
548.tiff,human melanoma,3,4.85,1072
548.tiff,human melanoma,3,4.9,1035
548.tiff,human melanoma,3,4.95,999
548.tiff,human melanoma,3,5.0,966
548.tiff,human melanoma,3,5.05,931
548.tiff,human melanoma,3,5.1,898
548.tiff,human melanoma,3,5.15,856
548.tiff,human melanoma,3,5.2,824
548.tiff,human melanoma,3,5.25,796
548.tiff,human melanoma,3,5.3,774
548.tiff,human melanoma,3,5.35,756
548.tiff,human melanoma,3,5.4,728
548.tiff,human melanoma,3,5.45,709
548.tiff,human melanoma,3,5.5,692
548.tiff,human melanoma,3,5.55,672
548.tiff,human melanoma,3,5.6,652
548.tiff,human melanoma,3,5.65,629
548.tiff,human melanoma,3,5.7,616
548.tiff,human melanoma,3,5.75,606
548.tiff,human melanoma,3,5.8,599
548.tiff,human melanoma,3,5.85,588
548.tiff,human melanoma,3,5.9,575
548.tiff,human melanoma,3,5.95,558
548.tiff,human melanoma,3,6.0,544
548.tiff,human melanoma,4,0.0,17870
548.tiff,human melanoma,4,0.05,17825
548.tiff,human melanoma,4,0.1,17780
548.tiff,human melanoma,4,0.15,17725
548.tiff,human melanoma,4,0.2,17665
548.tiff,human melanoma,4,0.25,17581
548.tiff,human melanoma,4,0.3,17503
548.tiff,human melanoma,4,0.35,17410
548.tiff,human melanoma,4,0.4,17296
548.tiff,human melanoma,4,0.45,17170
548.tiff,human melanoma,4,0.5,17021
548.tiff,human melanoma,4,0.55,16846
548.tiff,human melanoma,4,0.6,16666
548.tiff,human melanoma,4,0.65,16493
548.tiff,human melanoma,4,0.7,16332
548.tiff,human melanoma,4,0.75,16141
548.tiff,human melanoma,4,0.8,15948
548.tiff,human melanoma,4,0.85,15776
548.tiff,human melanoma,4,0.9,15578
548.tiff,human melanoma,4,0.95,15395
548.tiff,human melanoma,4,1.0,15212
548.tiff,human melanoma,4,1.05,15033
548.tiff,human melanoma,4,1.1,14852
548.tiff,human melanoma,4,1.15,14656
548.tiff,human melanoma,4,1.2,14469
548.tiff,human melanoma,4,1.25,14261
548.tiff,human melanoma,4,1.3,14077
548.tiff,human melanoma,4,1.35,13908
548.tiff,human melanoma,4,1.4,13717
548.tiff,human melanoma,4,1.45,13546
548.tiff,human melanoma,4,1.5,13387
548.tiff,human melanoma,4,1.55,13201
548.tiff,human melanoma,4,1.6,13027
548.tiff,human melanoma,4,1.65,12845
548.tiff,human melanoma,4,1.7,12652
548.tiff,human melanoma,4,1.75,12442
548.tiff,human melanoma,4,1.8,12255
548.tiff,human melanoma,4,1.85,12057
548.tiff,human melanoma,4,1.9,11850
548.tiff,human melanoma,4,1.95,11660
548.tiff,human melanoma,4,2.0,11452
548.tiff,human melanoma,4,2.05,11261
548.tiff,human melanoma,4,2.1,11045
548.tiff,human melanoma,4,2.15,10847
548.tiff,human melanoma,4,2.2,10638
548.tiff,human melanoma,4,2.25,10416
548.tiff,human melanoma,4,2.3,10221
548.tiff,human melanoma,4,2.35,9988
548.tiff,human melanoma,4,2.4,9758
548.tiff,human melanoma,4,2.45,9521
548.tiff,human melanoma,4,2.5,9256
548.tiff,human melanoma,4,2.55,9020
548.tiff,human melanoma,4,2.6,8785
548.tiff,human melanoma,4,2.65,8513
548.tiff,human melanoma,4,2.7,8243
548.tiff,human melanoma,4,2.75,7982
548.tiff,human melanoma,4,2.8,7706
548.tiff,human melanoma,4,2.85,7444
548.tiff,human melanoma,4,2.9,7172
548.tiff,human melanoma,4,2.95,6929
548.tiff,human melanoma,4,3.0,6677
548.tiff,human melanoma,4,3.05,6409
548.tiff,human melanoma,4,3.1,6160
548.tiff,human melanoma,4,3.15,5893
548.tiff,human melanoma,4,3.2,5655
548.tiff,human melanoma,4,3.25,5428
548.tiff,human melanoma,4,3.3,5202
548.tiff,human melanoma,4,3.35,4971
548.tiff,human melanoma,4,3.4,4784
548.tiff,human melanoma,4,3.45,4590
548.tiff,human melanoma,4,3.5,4385
548.tiff,human melanoma,4,3.55,4175
548.tiff,human melanoma,4,3.6,3979
548.tiff,human melanoma,4,3.65,3796
548.tiff,human melanoma,4,3.7,3659
548.tiff,human melanoma,4,3.75,3490
548.tiff,human melanoma,4,3.8,3325
548.tiff,human melanoma,4,3.85,3185
548.tiff,human melanoma,4,3.9,3018
548.tiff,human melanoma,4,3.95,2875
548.tiff,human melanoma,4,4.0,2738
548.tiff,human melanoma,4,4.05,2614
548.tiff,human melanoma,4,4.1,2491
548.tiff,human melanoma,4,4.15,2384
548.tiff,human melanoma,4,4.2,2278
548.tiff,human melanoma,4,4.25,2166
548.tiff,human melanoma,4,4.3,2074
548.tiff,human melanoma,4,4.35,1991
548.tiff,human melanoma,4,4.4,1914
548.tiff,human melanoma,4,4.45,1829
548.tiff,human melanoma,4,4.5,1748
548.tiff,human melanoma,4,4.55,1676
548.tiff,human melanoma,4,4.6,1605
548.tiff,human melanoma,4,4.65,1549
548.tiff,human melanoma,4,4.7,1473
548.tiff,human melanoma,4,4.75,1424
548.tiff,human melanoma,4,4.8,1379
548.tiff,human melanoma,4,4.85,1328
548.tiff,human melanoma,4,4.9,1279
548.tiff,human melanoma,4,4.95,1228
548.tiff,human melanoma,4,5.0,1186
548.tiff,human melanoma,4,5.05,1137
548.tiff,human melanoma,4,5.1,1095
548.tiff,human melanoma,4,5.15,1055
548.tiff,human melanoma,4,5.2,1013
548.tiff,human melanoma,4,5.25,977
548.tiff,human melanoma,4,5.3,949
548.tiff,human melanoma,4,5.35,915
548.tiff,human melanoma,4,5.4,884
548.tiff,human melanoma,4,5.45,866
548.tiff,human melanoma,4,5.5,846
548.tiff,human melanoma,4,5.55,818
548.tiff,human melanoma,4,5.6,797
548.tiff,human melanoma,4,5.65,771
548.tiff,human melanoma,4,5.7,750
548.tiff,human melanoma,4,5.75,728
548.tiff,human melanoma,4,5.8,712
548.tiff,human melanoma,4,5.85,694
548.tiff,human melanoma,4,5.9,682
548.tiff,human melanoma,4,5.95,661
548.tiff,human melanoma,4,6.0,648
402.tiff,human neuroendocrine tumor,0,0.0,17248
402.tiff,human neuroendocrine tumor,0,0.05,17227
402.tiff,human neuroendocrine tumor,0,0.1,17189
402.tiff,human neuroendocrine tumor,0,0.15,17164
402.tiff,human neuroendocrine tumor,0,0.2,17124
402.tiff,human neuroendocrine tumor,0,0.25,17062
402.tiff,human neuroendocrine tumor,0,0.3,16996
402.tiff,human neuroendocrine tumor,0,0.35,16939
402.tiff,human neuroendocrine tumor,0,0.4,16871
402.tiff,human neuroendocrine tumor,0,0.45,16796
402.tiff,human neuroendocrine tumor,0,0.5,16729
402.tiff,human neuroendocrine tumor,0,0.55,16663
402.tiff,human neuroendocrine tumor,0,0.6,16581
402.tiff,human neuroendocrine tumor,0,0.65,16506
402.tiff,human neuroendocrine tumor,0,0.7,16435
402.tiff,human neuroendocrine tumor,0,0.75,16356
402.tiff,human neuroendocrine tumor,0,0.8,16278
402.tiff,human neuroendocrine tumor,0,0.85,16199
402.tiff,human neuroendocrine tumor,0,0.9,16102
402.tiff,human neuroendocrine tumor,0,0.95,16000
402.tiff,human neuroendocrine tumor,0,1.0,15912
402.tiff,human neuroendocrine tumor,0,1.05,15808
402.tiff,human neuroendocrine tumor,0,1.1,15698
402.tiff,human neuroendocrine tumor,0,1.15,15575
402.tiff,human neuroendocrine tumor,0,1.2,15427
402.tiff,human neuroendocrine tumor,0,1.25,15319
402.tiff,human neuroendocrine tumor,0,1.3,15181
402.tiff,human neuroendocrine tumor,0,1.35,15024
402.tiff,human neuroendocrine tumor,0,1.4,14862
402.tiff,human neuroendocrine tumor,0,1.45,14674
402.tiff,human neuroendocrine tumor,0,1.5,14461
402.tiff,human neuroendocrine tumor,0,1.55,14246
402.tiff,human neuroendocrine tumor,0,1.6,14035
402.tiff,human neuroendocrine tumor,0,1.65,13804
402.tiff,human neuroendocrine tumor,0,1.7,13600
402.tiff,human neuroendocrine tumor,0,1.75,13325
402.tiff,human neuroendocrine tumor,0,1.8,13030
402.tiff,human neuroendocrine tumor,0,1.85,12737
402.tiff,human neuroendocrine tumor,0,1.9,12435
402.tiff,human neuroendocrine tumor,0,1.95,12152
402.tiff,human neuroendocrine tumor,0,2.0,11850
402.tiff,human neuroendocrine tumor,0,2.05,11519
402.tiff,human neuroendocrine tumor,0,2.1,11197
402.tiff,human neuroendocrine tumor,0,2.15,10883
402.tiff,human neuroendocrine tumor,0,2.2,10518
402.tiff,human neuroendocrine tumor,0,2.25,10189
402.tiff,human neuroendocrine tumor,0,2.3,9846
402.tiff,human neuroendocrine tumor,0,2.35,9507
402.tiff,human neuroendocrine tumor,0,2.4,9173
402.tiff,human neuroendocrine tumor,0,2.45,8818
402.tiff,human neuroendocrine tumor,0,2.5,8478
402.tiff,human neuroendocrine tumor,0,2.55,8145
402.tiff,human neuroendocrine tumor,0,2.6,7830
402.tiff,human neuroendocrine tumor,0,2.65,7537
402.tiff,human neuroendocrine tumor,0,2.7,7230
402.tiff,human neuroendocrine tumor,0,2.75,6934
402.tiff,human neuroendocrine tumor,0,2.8,6657
402.tiff,human neuroendocrine tumor,0,2.85,6380
402.tiff,human neuroendocrine tumor,0,2.9,6095
402.tiff,human neuroendocrine tumor,0,2.95,5824
402.tiff,human neuroendocrine tumor,0,3.0,5543
402.tiff,human neuroendocrine tumor,0,3.05,5257
402.tiff,human neuroendocrine tumor,0,3.1,5013
402.tiff,human neuroendocrine tumor,0,3.15,4756
402.tiff,human neuroendocrine tumor,0,3.2,4525
402.tiff,human neuroendocrine tumor,0,3.25,4308
402.tiff,human neuroendocrine tumor,0,3.3,4080
402.tiff,human neuroendocrine tumor,0,3.35,3875
402.tiff,human neuroendocrine tumor,0,3.4,3669
402.tiff,human neuroendocrine tumor,0,3.45,3488
402.tiff,human neuroendocrine tumor,0,3.5,3327
402.tiff,human neuroendocrine tumor,0,3.55,3159
402.tiff,human neuroendocrine tumor,0,3.6,3002
402.tiff,human neuroendocrine tumor,0,3.65,2841
402.tiff,human neuroendocrine tumor,0,3.7,2681
402.tiff,human neuroendocrine tumor,0,3.75,2539
402.tiff,human neuroendocrine tumor,0,3.8,2439
402.tiff,human neuroendocrine tumor,0,3.85,2342
402.tiff,human neuroendocrine tumor,0,3.9,2224
402.tiff,human neuroendocrine tumor,0,3.95,2116
402.tiff,human neuroendocrine tumor,0,4.0,2017
402.tiff,human neuroendocrine tumor,0,4.05,1921
402.tiff,human neuroendocrine tumor,0,4.1,1826
402.tiff,human neuroendocrine tumor,0,4.15,1744
402.tiff,human neuroendocrine tumor,0,4.2,1668
402.tiff,human neuroendocrine tumor,0,4.25,1573
402.tiff,human neuroendocrine tumor,0,4.3,1509
402.tiff,human neuroendocrine tumor,0,4.35,1448
402.tiff,human neuroendocrine tumor,0,4.4,1387
402.tiff,human neuroendocrine tumor,0,4.45,1319
402.tiff,human neuroendocrine tumor,0,4.5,1262
402.tiff,human neuroendocrine tumor,0,4.55,1212
402.tiff,human neuroendocrine tumor,0,4.6,1159
402.tiff,human neuroendocrine tumor,0,4.65,1109
402.tiff,human neuroendocrine tumor,0,4.7,1073
402.tiff,human neuroendocrine tumor,0,4.75,1020
402.tiff,human neuroendocrine tumor,0,4.8,974
402.tiff,human neuroendocrine tumor,0,4.85,939
402.tiff,human neuroendocrine tumor,0,4.9,916
402.tiff,human neuroendocrine tumor,0,4.95,883
402.tiff,human neuroendocrine tumor,0,5.0,847
402.tiff,human neuroendocrine tumor,0,5.05,803
402.tiff,human neuroendocrine tumor,0,5.1,772
402.tiff,human neuroendocrine tumor,0,5.15,740
402.tiff,human neuroendocrine tumor,0,5.2,716
402.tiff,human neuroendocrine tumor,0,5.25,684
402.tiff,human neuroendocrine tumor,0,5.3,662
402.tiff,human neuroendocrine tumor,0,5.35,633
402.tiff,human neuroendocrine tumor,0,5.4,613
402.tiff,human neuroendocrine tumor,0,5.45,590
402.tiff,human neuroendocrine tumor,0,5.5,576
402.tiff,human neuroendocrine tumor,0,5.55,558
402.tiff,human neuroendocrine tumor,0,5.6,535
402.tiff,human neuroendocrine tumor,0,5.65,518
402.tiff,human neuroendocrine tumor,0,5.7,498
402.tiff,human neuroendocrine tumor,0,5.75,478
402.tiff,human neuroendocrine tumor,0,5.8,465
402.tiff,human neuroendocrine tumor,0,5.85,447
402.tiff,human neuroendocrine tumor,0,5.9,430
402.tiff,human neuroendocrine tumor,0,5.95,417
402.tiff,human neuroendocrine tumor,0,6.0,408
402.tiff,human neuroendocrine tumor,1,0.0,15681
402.tiff,human neuroendocrine tumor,1,0.05,15645
402.tiff,human neuroendocrine tumor,1,0.1,15602
402.tiff,human neuroendocrine tumor,1,0.15,15543
402.tiff,human neuroendocrine tumor,1,0.2,15487
402.tiff,human neuroendocrine tumor,1,0.25,15438
402.tiff,human neuroendocrine tumor,1,0.3,15366
402.tiff,human neuroendocrine tumor,1,0.35,15284
402.tiff,human neuroendocrine tumor,1,0.4,15212
402.tiff,human neuroendocrine tumor,1,0.45,15125
402.tiff,human neuroendocrine tumor,1,0.5,15040
