rank,cx,cy,score,od,bucket,matched_ann_id,matched_category,file_name,seed_index,condition,rank_key
17,4013.0,4229.0,8.040268,0.2932661771774292,human_correct_label,20371,1,403.tiff,4,default_51,chromatin_od
18,3453.0,77.0,7.2060065,0.29299479722976685,non_human_findings,-1,0,403.tiff,4,default_51,chromatin_od
19,5219.0,359.0,7.9689746,0.29254481196403503,human_correct_label,20335,1,403.tiff,4,default_51,chromatin_od
20,4579.0,3517.0,9.702316,0.29121237993240356,human_correct_label,20365,1,403.tiff,4,default_51,chromatin_od
21,2187.0,4484.0,9.640095,0.2876768708229065,non_human_findings,-1,0,403.tiff,4,default_51,chromatin_od
22,3144.0,251.0,7.776881,0.2866654694080353,non_human_findings,-1,0,403.tiff,4,default_51,chromatin_od
23,3801.0,3424.0,7.4308143,0.28450503945350647,non_human_findings,-1,0,403.tiff,4,default_51,chromatin_od
24,2173.0,2677.0,10.194609,0.2842862606048584,non_human_findings,-1,0,403.tiff,4,default_51,chromatin_od
25,2379.0,4743.0,8.308539,0.28375521302223206,human_rejected_label,20387,2,403.tiff,4,default_51,chromatin_od
26,3329.0,3634.0,7.4456024,0.2790076732635498,non_human_findings,-1,0,403.tiff,4,default_51,chromatin_od
27,4303.0,4494.0,9.203101,0.2786954343318939,human_correct_label,20372,1,403.tiff,4,default_51,chromatin_od
28,2064.0,4597.0,8.605308,0.2769916355609894,non_human_findings,-1,0,403.tiff,4,default_51,chromatin_od
29,1957.0,4239.0,7.651554,0.2731928825378418,non_human_findings,-1,0,403.tiff,4,default_51,chromatin_od
0,3179.0,3180.0,11.684282,0.3214915990829468,non_human_findings,-1,0,403.tiff,4,default_51,tm_score
1,3443.0,3412.0,11.081704,0.32130128145217896,human_correct_label,20361,1,403.tiff,4,default_51,tm_score
2,3313.0,3524.0,11.031685,0.32589057087898254,human_correct_label,20363,1,403.tiff,4,default_51,tm_score
3,3186.0,3714.0,10.534312,0.3128618001937866,non_human_findings,-1,0,403.tiff,4,default_51,tm_score
4,4994.0,150.0,10.210565,0.30266568064689636,human_correct_label,20336,1,403.tiff,4,default_51,tm_score
5,2173.0,2677.0,10.194609,0.2842862606048584,non_human_findings,-1,0,403.tiff,4,default_51,tm_score
6,2864.0,1936.0,10.000769,0.25275081396102905,non_human_findings,-1,0,403.tiff,4,default_51,tm_score
7,4579.0,3517.0,9.702316,0.29121237993240356,human_correct_label,20365,1,403.tiff,4,default_51,tm_score
8,3897.0,4513.0,9.692359,0.2517344057559967,non_human_findings,-1,0,403.tiff,4,default_51,tm_score
9,2187.0,4484.0,9.640095,0.2876768708229065,non_human_findings,-1,0,403.tiff,4,default_51,tm_score
10,2619.0,3872.0,9.567464,0.32315921783447266,non_human_findings,-1,0,403.tiff,4,default_51,tm_score
11,4757.0,3312.0,9.391982,0.2262769639492035,non_human_findings,-1,0,403.tiff,4,default_51,tm_score
12,2214.0,2973.0,9.267815,0.31557732820510864,human_correct_label,20356,1,403.tiff,4,default_51,tm_score
13,4331.0,3508.0,9.240789,0.3199036121368408,human_rejected_label,20362,2,403.tiff,4,default_51,tm_score
14,4303.0,4494.0,9.203101,0.2786954343318939,human_correct_label,20372,1,403.tiff,4,default_51,tm_score
15,3622.0,4752.0,9.106624,0.2716335952281952,human_correct_label,20377,1,403.tiff,4,default_51,tm_score
16,2202.0,4330.0,8.846399,0.29820242524147034,human_correct_label,20367,1,403.tiff,4,default_51,tm_score
17,3155.0,4654.0,8.82859,0.24622198939323425,non_human_findings,-1,0,403.tiff,4,default_51,tm_score
18,1841.0,2619.0,8.647689,0.2681705057621002,non_human_findings,-1,0,403.tiff,4,default_51,tm_score
19,2308.0,4314.0,8.623969,0.29754897952079773,human_correct_label,20401,1,403.tiff,4,default_51,tm_score
20,2064.0,4597.0,8.605308,0.2769916355609894,non_human_findings,-1,0,403.tiff,4,default_51,tm_score
21,3209.0,3948.0,8.443149,0.2576865553855896,non_human_findings,-1,0,403.tiff,4,default_51,tm_score
22,4916.0,1882.0,8.432981,0.2529366612434387,non_human_findings,-1,0,403.tiff,4,default_51,tm_score
23,2379.0,4743.0,8.308539,0.28375521302223206,human_rejected_label,20387,2,403.tiff,4,default_51,tm_score
24,2543.0,5060.0,8.299535,0.25603848695755005,human_correct_label,20383,1,403.tiff,4,default_51,tm_score
25,3379.0,5083.0,8.158131,0.27162399888038635,human_correct_label,20379,1,403.tiff,4,default_51,tm_score
26,2108.0,4804.0,8.151562,0.2661202549934387,human_correct_label,20381,1,403.tiff,4,default_51,tm_score
27,2705.0,2522.0,8.114267,0.25532105565071106,non_human_findings,-1,0,403.tiff,4,default_51,tm_score
28,4013.0,4229.0,8.040268,0.2932661771774292,human_correct_label,20371,1,403.tiff,4,default_51,tm_score
29,4443.0,4172.0,8.040195,0.3075913190841675,human_correct_label,20373,1,403.tiff,4,default_51,tm_score
0,4149.0,78.0,6.595402,0.3260805308818817,human_correct_label,20332,1,403.tiff,4,hem_rect_fill,chromatin_od
1,2633.0,3852.0,9.6154,0.3260215222835541,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,chromatin_od
2,3313.0,3524.0,11.069312,0.32589057087898254,human_correct_label,20363,1,403.tiff,4,hem_rect_fill,chromatin_od
3,3179.0,3181.0,11.307836,0.3214915990829468,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,chromatin_od
4,3443.0,3412.0,9.969841,0.32130128145217896,human_correct_label,20361,1,403.tiff,4,hem_rect_fill,chromatin_od
5,4329.0,3506.0,9.88443,0.3199036121368408,human_rejected_label,20362,2,403.tiff,4,hem_rect_fill,chromatin_od
6,4413.0,3112.0,6.8517995,0.31709909439086914,human_correct_label,20354,1,403.tiff,4,hem_rect_fill,chromatin_od
7,2214.0,2973.0,8.7246275,0.31557732820510864,human_correct_label,20356,1,403.tiff,4,hem_rect_fill,chromatin_od
8,4145.0,2576.0,7.9302664,0.313132643699646,human_rejected_label,20392,2,403.tiff,4,hem_rect_fill,chromatin_od
9,3186.0,3715.0,10.454875,0.3128618001937866,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,chromatin_od
10,4442.0,4170.0,7.7074776,0.3075913190841675,human_correct_label,20373,1,403.tiff,4,hem_rect_fill,chromatin_od
11,4995.0,150.0,10.197571,0.302665650844574,human_correct_label,20336,1,403.tiff,4,hem_rect_fill,chromatin_od
12,2202.0,4330.0,8.869291,0.29820242524147034,human_correct_label,20367,1,403.tiff,4,hem_rect_fill,chromatin_od
13,2308.0,4311.0,8.437789,0.29754897952079773,human_correct_label,20401,1,403.tiff,4,hem_rect_fill,chromatin_od
14,2090.0,3405.0,7.1325874,0.2962689995765686,human_correct_label,20355,1,403.tiff,4,hem_rect_fill,chromatin_od
15,3453.0,78.0,7.1486998,0.2930251955986023,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,chromatin_od
16,5216.0,361.0,7.3003907,0.29254481196403503,human_correct_label,20335,1,403.tiff,4,hem_rect_fill,chromatin_od
17,4006.0,4230.0,8.598393,0.29244327545166016,human_correct_label,20371,1,403.tiff,4,hem_rect_fill,chromatin_od
18,4579.0,3517.0,9.763802,0.29121237993240356,human_correct_label,20365,1,403.tiff,4,hem_rect_fill,chromatin_od
19,2187.0,4484.0,8.617873,0.2876768708229065,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,chromatin_od
20,3145.0,250.0,7.8966413,0.286885142326355,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,chromatin_od
21,2184.0,2674.0,8.865008,0.28569942712783813,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,chromatin_od
22,3797.0,3424.0,7.108417,0.28450506925582886,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,chromatin_od
23,2377.0,4744.0,7.2796297,0.28375518321990967,human_rejected_label,20387,2,403.tiff,4,hem_rect_fill,chromatin_od
24,2933.0,2555.0,6.838098,0.2837499678134918,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,chromatin_od
25,3330.0,3634.0,7.1000233,0.2790076732635498,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,chromatin_od
26,4304.0,4494.0,9.234171,0.27869540452957153,human_correct_label,20372,1,403.tiff,4,hem_rect_fill,chromatin_od
27,2066.0,4596.0,7.8767605,0.2769916355609894,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,chromatin_od
28,1965.0,4238.0,6.6760526,0.2732919454574585,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,chromatin_od
29,3622.0,4752.0,9.18212,0.2716335952281952,human_correct_label,20377,1,403.tiff,4,hem_rect_fill,chromatin_od
0,3179.0,3181.0,11.307836,0.3214915990829468,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
1,3313.0,3524.0,11.069312,0.32589057087898254,human_correct_label,20363,1,403.tiff,4,hem_rect_fill,tm_score
2,3186.0,3715.0,10.454875,0.3128618001937866,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
3,4995.0,150.0,10.197571,0.302665650844574,human_correct_label,20336,1,403.tiff,4,hem_rect_fill,tm_score
4,2865.0,1936.0,10.000039,0.25275081396102905,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
5,3443.0,3412.0,9.969841,0.32130128145217896,human_correct_label,20361,1,403.tiff,4,hem_rect_fill,tm_score
6,4329.0,3506.0,9.88443,0.3199036121368408,human_rejected_label,20362,2,403.tiff,4,hem_rect_fill,tm_score
7,4579.0,3517.0,9.763802,0.29121237993240356,human_correct_label,20365,1,403.tiff,4,hem_rect_fill,tm_score
8,2633.0,3852.0,9.6154,0.3260215222835541,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
9,4757.0,3312.0,9.563329,0.2262769639492035,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
10,4304.0,4494.0,9.234171,0.27869540452957153,human_correct_label,20372,1,403.tiff,4,hem_rect_fill,tm_score
11,3622.0,4752.0,9.18212,0.2716335952281952,human_correct_label,20377,1,403.tiff,4,hem_rect_fill,tm_score
12,3898.0,4513.0,8.995859,0.2517344057559967,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
13,2202.0,4330.0,8.869291,0.29820242524147034,human_correct_label,20367,1,403.tiff,4,hem_rect_fill,tm_score
14,2184.0,2674.0,8.865008,0.28569942712783813,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
15,2214.0,2973.0,8.7246275,0.31557732820510864,human_correct_label,20356,1,403.tiff,4,hem_rect_fill,tm_score
16,2187.0,4484.0,8.617873,0.2876768708229065,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
17,4006.0,4230.0,8.598393,0.29244327545166016,human_correct_label,20371,1,403.tiff,4,hem_rect_fill,tm_score
18,1840.0,2618.0,8.594617,0.2681705355644226,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
19,2308.0,4311.0,8.437789,0.29754897952079773,human_correct_label,20401,1,403.tiff,4,hem_rect_fill,tm_score
20,2704.0,2522.0,8.192233,0.25532102584838867,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
21,1894.0,3599.0,8.148359,0.2563329041004181,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
22,3132.0,547.0,8.076395,0.26637768745422363,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
23,1885.0,3124.0,8.066909,0.2575983703136444,human_rejected_label,20394,2,403.tiff,4,hem_rect_fill,tm_score
24,3155.0,4655.0,8.043142,0.24622198939323425,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
25,3024.0,4629.0,7.9877515,0.2282501459121704,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
26,4145.0,2576.0,7.9302664,0.313132643699646,human_rejected_label,20392,2,403.tiff,4,hem_rect_fill,tm_score
27,3145.0,250.0,7.8966413,0.286885142326355,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
28,2066.0,4596.0,7.8767605,0.2769916355609894,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
29,1769.0,3603.0,7.8100643,0.23719802498817444,non_human_findings,-1,0,403.tiff,4,hem_rect_fill,tm_score
0,2633.0,3852.0,9.239548,0.3260215222835541,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,chromatin_od
1,3313.0,3524.0,11.066608,0.32589057087898254,human_correct_label,20363,1,403.tiff,4,hem_rect_fill_1um,chromatin_od
2,3179.0,3181.0,11.191465,0.3214915990829468,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,chromatin_od
3,3443.0,3412.0,10.1190195,0.32130128145217896,human_correct_label,20361,1,403.tiff,4,hem_rect_fill_1um,chromatin_od
4,4330.0,3507.0,9.710667,0.3199036121368408,human_rejected_label,20362,2,403.tiff,4,hem_rect_fill_1um,chromatin_od
5,4412.0,3112.0,6.899656,0.31709909439086914,human_correct_label,20354,1,403.tiff,4,hem_rect_fill_1um,chromatin_od
6,2214.0,2973.0,8.879345,0.31557732820510864,human_correct_label,20356,1,403.tiff,4,hem_rect_fill_1um,chromatin_od
7,4145.0,2576.0,7.6829643,0.313132643699646,human_rejected_label,20392,2,403.tiff,4,hem_rect_fill_1um,chromatin_od
8,3186.0,3714.0,10.313785,0.3128618001937866,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,chromatin_od
9,3103.0,2495.0,6.770728,0.3105233907699585,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,chromatin_od
10,4443.0,4172.0,7.945431,0.3075913190841675,human_correct_label,20373,1,403.tiff,4,hem_rect_fill_1um,chromatin_od
11,4995.0,150.0,10.048726,0.302665650844574,human_correct_label,20336,1,403.tiff,4,hem_rect_fill_1um,chromatin_od
12,2202.0,4330.0,8.691989,0.29820242524147034,human_correct_label,20367,1,403.tiff,4,hem_rect_fill_1um,chromatin_od
13,2307.0,4312.0,8.455022,0.29754897952079773,human_correct_label,20401,1,403.tiff,4,hem_rect_fill_1um,chromatin_od
14,2090.0,3406.0,7.297419,0.2957274615764618,human_correct_label,20355,1,403.tiff,4,hem_rect_fill_1um,chromatin_od
15,4013.0,4229.0,8.27018,0.2932661771774292,human_correct_label,20371,1,403.tiff,4,hem_rect_fill_1um,chromatin_od
16,3453.0,78.0,7.250801,0.2930251955986023,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,chromatin_od
17,5217.0,360.0,7.3458977,0.2925448417663574,human_correct_label,20335,1,403.tiff,4,hem_rect_fill_1um,chromatin_od
18,4579.0,3517.0,9.74561,0.29121237993240356,human_correct_label,20365,1,403.tiff,4,hem_rect_fill_1um,chromatin_od
19,2187.0,4484.0,8.7583885,0.2876768708229065,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,chromatin_od
20,3145.0,250.0,7.702092,0.286885142326355,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,chromatin_od
21,3800.0,3424.0,7.355948,0.28450506925582886,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,chromatin_od
22,2173.0,2676.0,9.211067,0.2842862606048584,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,chromatin_od
23,2377.0,4744.0,7.4891644,0.28375518321990967,human_rejected_label,20387,2,403.tiff,4,hem_rect_fill_1um,chromatin_od
24,2933.0,2555.0,7.0680184,0.2837499678134918,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,chromatin_od
25,1944.0,3554.0,6.7225814,0.28218409419059753,human_correct_label,20357,1,403.tiff,4,hem_rect_fill_1um,chromatin_od
26,3330.0,3634.0,7.2373,0.2790076732635498,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,chromatin_od
27,4303.0,4494.0,9.152866,0.2786954343318939,human_correct_label,20372,1,403.tiff,4,hem_rect_fill_1um,chromatin_od
28,2065.0,4597.0,8.142383,0.2769916355609894,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,chromatin_od
29,1957.0,4238.0,7.1839767,0.2731928527355194,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,chromatin_od
0,3179.0,3181.0,11.191465,0.3214915990829468,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,tm_score
1,3313.0,3524.0,11.066608,0.32589057087898254,human_correct_label,20363,1,403.tiff,4,hem_rect_fill_1um,tm_score
2,3186.0,3714.0,10.313785,0.3128618001937866,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,tm_score
3,3443.0,3412.0,10.1190195,0.32130128145217896,human_correct_label,20361,1,403.tiff,4,hem_rect_fill_1um,tm_score
4,4995.0,150.0,10.048726,0.302665650844574,human_correct_label,20336,1,403.tiff,4,hem_rect_fill_1um,tm_score
5,2865.0,1936.0,9.967189,0.25275081396102905,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,tm_score
6,4579.0,3517.0,9.74561,0.29121237993240356,human_correct_label,20365,1,403.tiff,4,hem_rect_fill_1um,tm_score
7,4330.0,3507.0,9.710667,0.3199036121368408,human_rejected_label,20362,2,403.tiff,4,hem_rect_fill_1um,tm_score
8,4757.0,3312.0,9.527278,0.2262769639492035,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,tm_score
9,2633.0,3852.0,9.239548,0.3260215222835541,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,tm_score
10,2173.0,2676.0,9.211067,0.2842862606048584,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,tm_score
11,4303.0,4494.0,9.152866,0.2786954343318939,human_correct_label,20372,1,403.tiff,4,hem_rect_fill_1um,tm_score
12,3897.0,4513.0,9.147685,0.2517344057559967,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,tm_score
13,3622.0,4752.0,9.033897,0.2716335952281952,human_correct_label,20377,1,403.tiff,4,hem_rect_fill_1um,tm_score
14,2214.0,2973.0,8.879345,0.31557732820510864,human_correct_label,20356,1,403.tiff,4,hem_rect_fill_1um,tm_score
15,2187.0,4484.0,8.7583885,0.2876768708229065,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,tm_score
16,2202.0,4330.0,8.691989,0.29820242524147034,human_correct_label,20367,1,403.tiff,4,hem_rect_fill_1um,tm_score
17,2307.0,4312.0,8.455022,0.29754897952079773,human_correct_label,20401,1,403.tiff,4,hem_rect_fill_1um,tm_score
18,1840.0,2618.0,8.300924,0.2681705355644226,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,tm_score
19,4013.0,4229.0,8.27018,0.2932661771774292,human_correct_label,20371,1,403.tiff,4,hem_rect_fill_1um,tm_score
20,2704.0,2522.0,8.263801,0.25532102584838867,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,tm_score
21,2065.0,4597.0,8.142383,0.2769916355609894,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,tm_score
22,3132.0,548.0,8.0933695,0.266377717256546,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,tm_score
23,3209.0,3948.0,7.9972644,0.2576865553855896,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,tm_score
24,4443.0,4172.0,7.945431,0.3075913190841675,human_correct_label,20373,1,403.tiff,4,hem_rect_fill_1um,tm_score
25,3024.0,4629.0,7.9297247,0.2282501459121704,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,tm_score
26,1895.0,3599.0,7.929285,0.2563329041004181,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,tm_score
27,3155.0,4655.0,7.913562,0.24622198939323425,non_human_findings,-1,0,403.tiff,4,hem_rect_fill_1um,tm_score
28,1885.0,3124.0,7.9015117,0.2575983703136444,human_rejected_label,20394,2,403.tiff,4,hem_rect_fill_1um,tm_score
29,4983.0,2833.0,7.79422,0.2639337480068207,human_rejected_label,20366,2,403.tiff,4,hem_rect_fill_1um,tm_score
0,2632.0,3853.0,9.749155,0.3262597620487213,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,chromatin_od
1,4149.0,78.0,6.6550336,0.3260805308818817,human_correct_label,20332,1,403.tiff,4,hem_mask_fill_1um,chromatin_od
2,3313.0,3524.0,11.132359,0.32589057087898254,human_correct_label,20363,1,403.tiff,4,hem_mask_fill_1um,chromatin_od
3,3179.0,3181.0,11.414789,0.3214915990829468,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,chromatin_od
4,3444.0,3412.0,10.039596,0.32130128145217896,human_correct_label,20361,1,403.tiff,4,hem_mask_fill_1um,chromatin_od
5,4329.0,3506.0,9.830552,0.3199036121368408,human_rejected_label,20362,2,403.tiff,4,hem_mask_fill_1um,chromatin_od
6,4413.0,3112.0,6.7870073,0.31709909439086914,human_correct_label,20354,1,403.tiff,4,hem_mask_fill_1um,chromatin_od
7,2214.0,2973.0,8.752716,0.31557732820510864,human_correct_label,20356,1,403.tiff,4,hem_mask_fill_1um,chromatin_od
8,4145.0,2576.0,7.9333076,0.313132643699646,human_rejected_label,20392,2,403.tiff,4,hem_mask_fill_1um,chromatin_od
9,3186.0,3715.0,10.540423,0.3128618001937866,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,chromatin_od
10,4441.0,4169.0,7.5867763,0.3075913190841675,human_correct_label,20373,1,403.tiff,4,hem_mask_fill_1um,chromatin_od
11,4995.0,150.0,10.240346,0.302665650844574,human_correct_label,20336,1,403.tiff,4,hem_mask_fill_1um,chromatin_od
12,2202.0,4330.0,8.963984,0.29820242524147034,human_correct_label,20367,1,403.tiff,4,hem_mask_fill_1um,chromatin_od
13,2308.0,4312.0,8.493701,0.29754897952079773,human_correct_label,20401,1,403.tiff,4,hem_mask_fill_1um,chromatin_od
14,2090.0,3405.0,7.143204,0.2962689995765686,human_correct_label,20355,1,403.tiff,4,hem_mask_fill_1um,chromatin_od
15,3453.0,77.0,7.092466,0.29299479722976685,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,chromatin_od
16,5216.0,361.0,7.3104205,0.29254481196403503,human_correct_label,20335,1,403.tiff,4,hem_mask_fill_1um,chromatin_od
17,4006.0,4230.0,8.560888,0.29244327545166016,human_correct_label,20371,1,403.tiff,4,hem_mask_fill_1um,chromatin_od
18,4579.0,3517.0,9.79557,0.29121237993240356,human_correct_label,20365,1,403.tiff,4,hem_mask_fill_1um,chromatin_od
19,2187.0,4484.0,8.637497,0.2876768708229065,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,chromatin_od
20,3145.0,250.0,8.018224,0.286885142326355,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,chromatin_od
21,2184.0,2674.0,8.927371,0.28569942712783813,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,chromatin_od
22,3795.0,3425.0,7.0514874,0.2845099866390228,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,chromatin_od
23,2377.0,4744.0,7.2375736,0.28375518321990967,human_rejected_label,20387,2,403.tiff,4,hem_mask_fill_1um,chromatin_od
24,2933.0,2554.0,6.643327,0.28373268246650696,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,chromatin_od
25,3330.0,3634.0,7.0753083,0.2790076732635498,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,chromatin_od
26,4303.0,4494.0,9.292583,0.2786954343318939,human_correct_label,20372,1,403.tiff,4,hem_mask_fill_1um,chromatin_od
27,2067.0,4596.0,7.976945,0.2769916355609894,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,chromatin_od
28,1965.0,4238.0,6.8175864,0.2732919454574585,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,chromatin_od
29,3622.0,4752.0,9.21947,0.2716335952281952,human_correct_label,20377,1,403.tiff,4,hem_mask_fill_1um,chromatin_od
0,3179.0,3181.0,11.414789,0.3214915990829468,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
1,3313.0,3524.0,11.132359,0.32589057087898254,human_correct_label,20363,1,403.tiff,4,hem_mask_fill_1um,tm_score
2,3186.0,3715.0,10.540423,0.3128618001937866,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
3,4995.0,150.0,10.240346,0.302665650844574,human_correct_label,20336,1,403.tiff,4,hem_mask_fill_1um,tm_score
4,2865.0,1936.0,10.058213,0.25275081396102905,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
5,3444.0,3412.0,10.039596,0.32130128145217896,human_correct_label,20361,1,403.tiff,4,hem_mask_fill_1um,tm_score
6,4329.0,3506.0,9.830552,0.3199036121368408,human_rejected_label,20362,2,403.tiff,4,hem_mask_fill_1um,tm_score
7,4579.0,3517.0,9.79557,0.29121237993240356,human_correct_label,20365,1,403.tiff,4,hem_mask_fill_1um,tm_score
8,2632.0,3853.0,9.749155,0.3262597620487213,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
9,4757.0,3312.0,9.563355,0.2262769639492035,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
10,4303.0,4494.0,9.292583,0.2786954343318939,human_correct_label,20372,1,403.tiff,4,hem_mask_fill_1um,tm_score
11,3622.0,4752.0,9.21947,0.2716335952281952,human_correct_label,20377,1,403.tiff,4,hem_mask_fill_1um,tm_score
12,3897.0,4514.0,9.022929,0.2517344057559967,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
13,2202.0,4330.0,8.963984,0.29820242524147034,human_correct_label,20367,1,403.tiff,4,hem_mask_fill_1um,tm_score
14,2184.0,2674.0,8.927371,0.28569942712783813,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
15,1840.0,2618.0,8.765459,0.2681705355644226,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
16,2214.0,2973.0,8.752716,0.31557732820510864,human_correct_label,20356,1,403.tiff,4,hem_mask_fill_1um,tm_score
17,2187.0,4484.0,8.637497,0.2876768708229065,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
18,4006.0,4230.0,8.560888,0.29244327545166016,human_correct_label,20371,1,403.tiff,4,hem_mask_fill_1um,tm_score
19,2308.0,4312.0,8.493701,0.29754897952079773,human_correct_label,20401,1,403.tiff,4,hem_mask_fill_1um,tm_score
20,1895.0,3599.0,8.256968,0.2563329041004181,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
21,2704.0,2522.0,8.245215,0.25532102584838867,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
22,3133.0,547.0,8.191056,0.26645636558532715,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
23,3155.0,4655.0,8.110629,0.24622198939323425,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
24,3024.0,4630.0,8.022754,0.22825013101100922,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
25,1885.0,3124.0,8.020755,0.2575983703136444,human_rejected_label,20394,2,403.tiff,4,hem_mask_fill_1um,tm_score
26,3145.0,250.0,8.018224,0.286885142326355,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
27,2067.0,4596.0,7.976945,0.2769916355609894,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
28,4145.0,2576.0,7.9333076,0.313132643699646,human_rejected_label,20392,2,403.tiff,4,hem_mask_fill_1um,tm_score
29,1770.0,3603.0,7.8564544,0.23719802498817444,non_human_findings,-1,0,403.tiff,4,hem_mask_fill_1um,tm_score
0,4158.0,84.0,15.090923,0.3262687921524048,human_correct_label,20332,1,403.tiff,5,default_51,chromatin_od
1,2627.0,3878.0,15.500619,0.3235916197299957,non_human_findings,-1,0,403.tiff,5,default_51,chromatin_od
2,3184.0,3192.0,12.318183,0.3214915990829468,non_human_findings,-1,0,403.tiff,5,default_51,chromatin_od
