check,label,n,max_abs_diff,passed,n_seeds,n_distinct_ann,pool_size,n_distinct_streams,n_items,caps,min_distance,radius,n_direct,n_filtered,used_radius,expected_radius,mpp,n_cells,n_rois,max_abs_recall_diff,max_abs_ndet_diff
no_cap,460.tiff/tm_score@r7.5,,,True,,,,,7805.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/chromatin_od@r7.5,,,True,,,,,7805.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/tm_score@r7.5,,,True,,,,,6581.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/chromatin_od@r7.5,,,True,,,,,6581.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
min_separation,460.tiff/si2/r5.9,17097.0,,True,,,,,,,23.853720883753127,23.774444881889767,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,14426.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,14426.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,11902.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,11902.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,10322.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,10322.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,9240.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,9240.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,8122.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,8122.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,6754.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,6754.0,"(2000000,)",,,,,,,,,,,
min_separation,460.tiff/si2/r5.0,17994.0,,True,,,,,,,20.223748416156685,20.147834645669292,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,14960.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,14960.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,12231.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,12231.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,10577.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,10577.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,9437.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,9437.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,8273.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,8273.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,6836.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,6836.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/si3/deep_pool,,,True,,,,,21825.0,"(2000000,)",,,,,,,,,,,
min_separation,460.tiff/si3/r7.5,15110.0,,True,,,,,,,30.23243291566195,30.221751968503938,,,,,,,,,
no_cap,460.tiff/tm_score@r7.5,,,True,,,,,13246.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/chromatin_od@r7.5,,,True,,,,,13246.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/tm_score@r7.5,,,True,,,,,11110.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/chromatin_od@r7.5,,,True,,,,,11110.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/tm_score@r7.5,,,True,,,,,9675.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/chromatin_od@r7.5,,,True,,,,,9675.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/tm_score@r7.5,,,True,,,,,8753.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/chromatin_od@r7.5,,,True,,,,,8753.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/tm_score@r7.5,,,True,,,,,7814.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/chromatin_od@r7.5,,,True,,,,,7814.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/tm_score@r7.5,,,True,,,,,6651.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/chromatin_od@r7.5,,,True,,,,,6651.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
min_separation,460.tiff/si3/r5.9,17495.0,,True,,,,,,,23.853720883753127,23.774444881889767,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,14771.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,14771.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,12078.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,12078.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,10402.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,10402.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,9290.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,9290.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,8180.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,8180.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,6858.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,6858.0,"(2000000,)",,,,,,,,,,,
min_separation,460.tiff/si3/r5.0,18844.0,,True,,,,,,,20.223748416156685,20.147834645669292,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,15585.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,15585.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,12582.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,12582.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,10761.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,10761.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,9552.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,9552.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,8363.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,8363.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,6961.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,6961.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/si4/deep_pool,,,True,,,,,22432.0,"(2000000,)",,,,,,,,,,,
min_separation,460.tiff/si4/r7.5,15038.0,,True,,,,,,,30.23243291566195,30.221751968503938,,,,,,,,,
no_cap,460.tiff/tm_score@r7.5,,,True,,,,,13510.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/chromatin_od@r7.5,,,True,,,,,13510.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/tm_score@r7.5,,,True,,,,,11493.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/chromatin_od@r7.5,,,True,,,,,11493.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/tm_score@r7.5,,,True,,,,,9963.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/chromatin_od@r7.5,,,True,,,,,9963.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/tm_score@r7.5,,,True,,,,,8896.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/chromatin_od@r7.5,,,True,,,,,8896.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/tm_score@r7.5,,,True,,,,,7697.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/chromatin_od@r7.5,,,True,,,,,7697.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/tm_score@r7.5,,,True,,,,,6205.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,460.tiff/chromatin_od@r7.5,,,True,,,,,6205.0,"(2000000,)",,,,,,,,,,,
nms_radius,460.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
min_separation,460.tiff/si4/r5.9,17794.0,,True,,,,,,,23.853720883753127,23.774444881889767,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,15350.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,15350.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,12613.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,12613.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,10727.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,10727.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,9429.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,9429.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,8034.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,8034.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.9,,,True,,,,,6381.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.9,,,True,,,,,6381.0,"(2000000,)",,,,,,,,,,,
min_separation,460.tiff/si4/r5.0,19082.0,,True,,,,,,,20.223748416156685,20.147834645669292,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,16144.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,16144.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,13109.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,13109.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,11097.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,11097.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,9719.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,9719.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,8241.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,8241.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/tm_score@r5.0,,,True,,,,,6498.0,"(2000000,)",,,,,,,,,,,
no_cap,460.tiff/chromatin_od@r5.0,,,True,,,,,6498.0,"(2000000,)",,,,,,,,,,,
distinct_seeds,529.tiff,,,True,5.0,5.0,,5.0,,,,,,,,,,,,,
no_cap,529.tiff/si0/deep_pool,,,True,,,,,20595.0,"(2000000,)",,,,,,,,,,,
min_separation,529.tiff/si0/r7.5,14368.0,,True,,,,,,,33.1058907144937,33.0639829123214,,,,,,,,,
shortcut,529.tiff/si0/r7.5/z1.0,,,True,,,,,,,,,10375.0,10375.0,,,,,,,
shortcut,529.tiff/si0/r7.5/z3.0,,,True,,,,,,,,,5855.0,5855.0,,,,,,,
no_cap,529.tiff/tm_score@r7.5,,,True,,,,,12397.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/tm_score@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/chromatin_od@r7.5,,,True,,,,,12397.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/tm_score@r7.5,,,True,,,,,10375.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/tm_score@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/chromatin_od@r7.5,,,True,,,,,10375.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/tm_score@r7.5,,,True,,,,,9178.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/tm_score@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/chromatin_od@r7.5,,,True,,,,,9178.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/tm_score@r7.5,,,True,,,,,8088.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/tm_score@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/chromatin_od@r7.5,,,True,,,,,8088.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/tm_score@r7.5,,,True,,,,,6994.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/tm_score@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/chromatin_od@r7.5,,,True,,,,,6994.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/tm_score@r7.5,,,True,,,,,5855.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/tm_score@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/chromatin_od@r7.5,,,True,,,,,5855.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
min_separation,529.tiff/si0/r5.9,16551.0,,True,,,,,,,26.019223662515376,26.010333224359503,,,,,,,,,
shortcut,529.tiff/si0/r5.9/z1.0,,,True,,,,,,,,,11367.0,11367.0,,,,,,,
shortcut,529.tiff/si0/r5.9/z3.0,,,True,,,,,,,,,6116.0,6116.0,,,,,,,
no_cap,529.tiff/tm_score@r5.9,,,True,,,,,13809.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.9,,,True,,,,,13809.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.9,,,True,,,,,11367.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.9,,,True,,,,,11367.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.9,,,True,,,,,9940.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.9,,,True,,,,,9940.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.9,,,True,,,,,8655.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.9,,,True,,,,,8655.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.9,,,True,,,,,7391.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.9,,,True,,,,,7391.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.9,,,True,,,,,6116.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.9,,,True,,,,,6116.0,"(2000000,)",,,,,,,,,,,
min_separation,529.tiff/si0/r5.0,17470.0,,True,,,,,,,22.090722034374522,22.042655274880936,,,,,,,,,
shortcut,529.tiff/si0/r5.0/z1.0,,,True,,,,,,,,,11803.0,11803.0,,,,,,,
shortcut,529.tiff/si0/r5.0/z3.0,,,True,,,,,,,,,6235.0,6235.0,,,,,,,
no_cap,529.tiff/tm_score@r5.0,,,True,,,,,14402.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.0,,,True,,,,,14402.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.0,,,True,,,,,11803.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.0,,,True,,,,,11803.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.0,,,True,,,,,10290.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.0,,,True,,,,,10290.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.0,,,True,,,,,8932.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.0,,,True,,,,,8932.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.0,,,True,,,,,7583.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.0,,,True,,,,,7583.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.0,,,True,,,,,6235.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.0,,,True,,,,,6235.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/si1/deep_pool,,,True,,,,,21989.0,"(2000000,)",,,,,,,,,,,
min_separation,529.tiff/si1/r7.5,14773.0,,True,,,,,,,33.1058907144937,33.0639829123214,,,,,,,,,
no_cap,529.tiff/tm_score@r7.5,,,True,,,,,12730.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/tm_score@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/chromatin_od@r7.5,,,True,,,,,12730.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/tm_score@r7.5,,,True,,,,,10710.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/tm_score@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/chromatin_od@r7.5,,,True,,,,,10710.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/tm_score@r7.5,,,True,,,,,9345.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/tm_score@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/chromatin_od@r7.5,,,True,,,,,9345.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/tm_score@r7.5,,,True,,,,,8238.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/tm_score@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/chromatin_od@r7.5,,,True,,,,,8238.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/tm_score@r7.5,,,True,,,,,7178.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/tm_score@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/chromatin_od@r7.5,,,True,,,,,7178.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/tm_score@r7.5,,,True,,,,,6072.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/tm_score@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
no_cap,529.tiff/chromatin_od@r7.5,,,True,,,,,6072.0,"(2000000,)",,,,,,,,,,,
nms_radius,529.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,33.0639829123214,33.0639829123214,0.2268329263261596,,,,
min_separation,529.tiff/si1/r5.9,17349.0,,True,,,,,,,26.019223662515376,26.010333224359503,,,,,,,,,
no_cap,529.tiff/tm_score@r5.9,,,True,,,,,14398.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.9,,,True,,,,,14398.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.9,,,True,,,,,11864.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.9,,,True,,,,,11864.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.9,,,True,,,,,10248.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.9,,,True,,,,,10248.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.9,,,True,,,,,8904.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.9,,,True,,,,,8904.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.9,,,True,,,,,7650.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.9,,,True,,,,,7650.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.9,,,True,,,,,6375.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.9,,,True,,,,,6375.0,"(2000000,)",,,,,,,,,,,
min_separation,529.tiff/si1/r5.0,18579.0,,True,,,,,,,22.090722034374522,22.042655274880936,,,,,,,,,
no_cap,529.tiff/tm_score@r5.0,,,True,,,,,15227.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.0,,,True,,,,,15227.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.0,,,True,,,,,12498.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.0,,,True,,,,,12498.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.0,,,True,,,,,10751.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/chromatin_od@r5.0,,,True,,,,,10751.0,"(2000000,)",,,,,,,,,,,
no_cap,529.tiff/tm_score@r5.0,,,True,,,,,9289.0,"(2000000,)",,,,,,,,,,,
