table,key,column,notebook,audit,match,note
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 20)",precision_worst_roi,0.35,0.35,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 20)",worst_roi_tied,False,False,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 20)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 20)",pooled == mean of per-ROI precision,0.45,0.45,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 30)",n_roi,2,2,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 30)",tp_sum,25,25,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 30)",delivered_sum,60,60,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 30)",precision_pooled,0.4167,0.4167,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 30)",precision_worst_roi,0.3333,0.3333,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 30)",worst_roi_tied,False,False,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 30)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 30)",pooled == mean of per-ROI precision,0.4167,0.4167,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 50)",n_roi,2,2,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 50)",tp_sum,40,40,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 50)",delivered_sum,100,100,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 50)",precision_pooled,0.4,0.4,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 50)",precision_worst_roi,0.26,0.26,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 50)",worst_roi_tied,False,False,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 50)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'chromatin_od', 50)",pooled == mean of per-ROI precision,0.4,0.4,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 10)",n_roi,2,2,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 10)",tp_sum,10,10,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 10)",delivered_sum,20,20,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 10)",precision_pooled,0.5,0.5,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 10)",precision_worst_roi,0.4,0.4,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 10)",worst_roi_tied,False,False,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 10)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 10)",pooled == mean of per-ROI precision,0.5,0.5,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 20)",n_roi,2,2,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 20)",tp_sum,20,20,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 20)",delivered_sum,40,40,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 20)",precision_pooled,0.5,0.5,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 20)",precision_worst_roi,0.45,0.45,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 20)",worst_roi_tied,False,False,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 20)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 20)",pooled == mean of per-ROI precision,0.5,0.5,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 30)",n_roi,2,2,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 30)",tp_sum,28,28,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 30)",delivered_sum,60,60,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 30)",precision_pooled,0.4667,0.4667,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 30)",precision_worst_roi,0.3667,0.3667,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 30)",worst_roi_tied,False,False,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 30)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 30)",pooled == mean of per-ROI precision,0.4667,0.4667,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 50)",n_roi,2,2,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 50)",tp_sum,38,38,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 50)",delivered_sum,100,100,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 50)",precision_pooled,0.38,0.38,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 50)",precision_worst_roi,0.24,0.24,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 50)",worst_roi_tied,False,False,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 50)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'od_contrast', 50)",pooled == mean of per-ROI precision,0.38,0.38,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 10)",n_roi,2,2,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 10)",tp_sum,7,7,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 10)",delivered_sum,20,20,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 10)",precision_pooled,0.35,0.35,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 10)",precision_worst_roi,0.3,0.3,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 10)",worst_roi_tied,False,False,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 10)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 10)",pooled == mean of per-ROI precision,0.35,0.35,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 20)",n_roi,2,2,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 20)",tp_sum,12,12,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 20)",delivered_sum,40,40,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 20)",precision_pooled,0.3,0.3,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 20)",precision_worst_roi,0.25,0.25,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 20)",worst_roi_tied,False,False,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 20)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 20)",pooled == mean of per-ROI precision,0.3,0.3,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 30)",n_roi,2,2,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 30)",tp_sum,17,17,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 30)",delivered_sum,60,60,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 30)",precision_pooled,0.2833,0.2833,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 30)",precision_worst_roi,0.2667,0.2667,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 30)",worst_roi_tied,False,False,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 30)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 30)",pooled == mean of per-ROI precision,0.2833,0.2833,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 50)",n_roi,2,2,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 50)",tp_sum,32,32,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 50)",delivered_sum,100,100,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 50)",precision_pooled,0.32,0.32,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 50)",precision_worst_roi,0.28,0.28,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 50)",worst_roi_tied,False,False,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 50)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('human neuroendocrine tumor', 'hem_bbox', 'tm_score', 50)",pooled == mean of per-ROI precision,0.32,0.32,True,
DELTA_A,"('300.tiff', 'tm_score')",precision_at_10_hem,1.0,1.0,True,
DELTA_A,"('300.tiff', 'tm_score')",precision_at_20_hem,0.8,0.8,True,
DELTA_A,"('300.tiff', 'tm_score')",precision_at_30_hem,0.7667,0.7667,True,
DELTA_A,"('300.tiff', 'tm_score')",precision_at_50_hem,0.68,0.68,True,
DELTA_A,"('300.tiff', 'tm_score')",precision_at_10_gray,0.9,0.9,True,
DELTA_A,"('300.tiff', 'tm_score')",precision_at_20_gray,0.85,0.85,True,
DELTA_A,"('300.tiff', 'tm_score')",precision_at_30_gray,0.8333,0.8333,True,
DELTA_A,"('300.tiff', 'tm_score')",precision_at_50_gray,0.86,0.86,True,
DELTA_A,"('300.tiff', 'tm_score')",delta_precision_at_10,0.0999999999999999,0.09999999999999998,True,
DELTA_A,"('300.tiff', 'tm_score')",delta_precision_at_20,-0.0499999999999999,-0.04999999999999993,True,
DELTA_A,"('300.tiff', 'tm_score')",delta_precision_at_30,-0.0665999999999999,-0.06659999999999999,True,
DELTA_A,"('300.tiff', 'tm_score')",delta_precision_at_50,-0.1799999999999999,-0.17999999999999994,True,
DELTA_A,"('300.tiff', 'tm_score')",delta_exact_at_10,0.1,0.1,True,
DELTA_A,"('300.tiff', 'tm_score')",delta_exact_at_20,-0.05,-0.05,True,
DELTA_A,"('300.tiff', 'tm_score')",delta_exact_at_30,-0.0666666666666666,-0.06666666666666667,True,
DELTA_A,"('300.tiff', 'tm_score')",delta_exact_at_50,-0.18,-0.18,True,
DELTA_A,"('300.tiff', 'chromatin_od')",precision_at_10_hem,0.8,0.8,True,
DELTA_A,"('300.tiff', 'chromatin_od')",precision_at_20_hem,0.85,0.85,True,
DELTA_A,"('300.tiff', 'chromatin_od')",precision_at_30_hem,0.9,0.9,True,
DELTA_A,"('300.tiff', 'chromatin_od')",precision_at_50_hem,0.8,0.8,True,
DELTA_A,"('300.tiff', 'chromatin_od')",precision_at_10_gray,0.9,0.9,True,
DELTA_A,"('300.tiff', 'chromatin_od')",precision_at_20_gray,0.95,0.95,True,
DELTA_A,"('300.tiff', 'chromatin_od')",precision_at_30_gray,0.9,0.9,True,
DELTA_A,"('300.tiff', 'chromatin_od')",precision_at_50_gray,0.92,0.92,True,
DELTA_A,"('300.tiff', 'chromatin_od')",delta_precision_at_10,-0.0999999999999999,-0.09999999999999998,True,
DELTA_A,"('300.tiff', 'chromatin_od')",delta_precision_at_20,-0.0999999999999999,-0.09999999999999998,True,
DELTA_A,"('300.tiff', 'chromatin_od')",delta_precision_at_30,0.0,0.0,True,
DELTA_A,"('300.tiff', 'chromatin_od')",delta_precision_at_50,-0.12,-0.12,True,
DELTA_A,"('300.tiff', 'chromatin_od')",delta_exact_at_10,-0.1,-0.1,True,
DELTA_A,"('300.tiff', 'chromatin_od')",delta_exact_at_20,-0.1,-0.1,True,
DELTA_A,"('300.tiff', 'chromatin_od')",delta_exact_at_30,0.0,0.0,True,
DELTA_A,"('300.tiff', 'chromatin_od')",delta_exact_at_50,-0.12,-0.12,True,
DELTA_A,"('300.tiff', 'od_contrast')",precision_at_10_hem,0.8,0.8,True,
DELTA_A,"('300.tiff', 'od_contrast')",precision_at_20_hem,0.85,0.85,True,
DELTA_A,"('300.tiff', 'od_contrast')",precision_at_30_hem,0.8667,0.8667,True,
DELTA_A,"('300.tiff', 'od_contrast')",precision_at_50_hem,0.78,0.78,True,
DELTA_A,"('300.tiff', 'od_contrast')",precision_at_10_gray,0.8,0.8,True,
DELTA_A,"('300.tiff', 'od_contrast')",precision_at_20_gray,0.9,0.9,True,
DELTA_A,"('300.tiff', 'od_contrast')",precision_at_30_gray,0.9333,0.9333,True,
DELTA_A,"('300.tiff', 'od_contrast')",precision_at_50_gray,0.9,0.9,True,
DELTA_A,"('300.tiff', 'od_contrast')",delta_precision_at_10,0.0,0.0,True,
DELTA_A,"('300.tiff', 'od_contrast')",delta_precision_at_20,-0.05,-0.050000000000000044,True,
DELTA_A,"('300.tiff', 'od_contrast')",delta_precision_at_30,-0.0665999999999999,-0.06659999999999999,True,
DELTA_A,"('300.tiff', 'od_contrast')",delta_precision_at_50,-0.12,-0.12,True,
DELTA_A,"('300.tiff', 'od_contrast')",delta_exact_at_10,0.0,0.0,True,
DELTA_A,"('300.tiff', 'od_contrast')",delta_exact_at_20,-0.05,-0.05,True,
DELTA_A,"('300.tiff', 'od_contrast')",delta_exact_at_30,-0.0666666666666666,-0.06666666666666667,True,
DELTA_A,"('300.tiff', 'od_contrast')",delta_exact_at_50,-0.12,-0.12,True,
DELTA_A,"('301.tiff', 'tm_score')",precision_at_10_hem,0.9,0.9,True,
DELTA_A,"('301.tiff', 'tm_score')",precision_at_20_hem,0.9,0.9,True,
DELTA_A,"('301.tiff', 'tm_score')",precision_at_30_hem,0.8667,0.8667,True,
DELTA_A,"('301.tiff', 'tm_score')",precision_at_50_hem,0.82,0.82,True,
DELTA_A,"('301.tiff', 'tm_score')",precision_at_10_gray,0.9,0.9,True,
DELTA_A,"('301.tiff', 'tm_score')",precision_at_20_gray,0.9,0.9,True,
DELTA_A,"('301.tiff', 'tm_score')",precision_at_30_gray,0.8,0.8,True,
DELTA_A,"('301.tiff', 'tm_score')",precision_at_50_gray,0.74,0.74,True,
DELTA_A,"('301.tiff', 'tm_score')",delta_precision_at_10,0.0,0.0,True,
DELTA_A,"('301.tiff', 'tm_score')",delta_precision_at_20,0.0,0.0,True,
DELTA_A,"('301.tiff', 'tm_score')",delta_precision_at_30,0.0666999999999999,0.06669999999999998,True,
DELTA_A,"('301.tiff', 'tm_score')",delta_precision_at_50,0.0799999999999999,0.07999999999999996,True,
DELTA_A,"('301.tiff', 'tm_score')",delta_exact_at_10,0.0,0.0,True,
DELTA_A,"('301.tiff', 'tm_score')",delta_exact_at_20,0.0,0.0,True,
DELTA_A,"('301.tiff', 'tm_score')",delta_exact_at_30,0.0666666666666666,0.06666666666666667,True,
DELTA_A,"('301.tiff', 'tm_score')",delta_exact_at_50,0.08,0.08,True,
DELTA_A,"('301.tiff', 'chromatin_od')",precision_at_10_hem,0.8,0.8,True,
DELTA_A,"('301.tiff', 'chromatin_od')",precision_at_20_hem,0.85,0.85,True,
DELTA_A,"('301.tiff', 'chromatin_od')",precision_at_30_hem,0.8667,0.8667,True,
DELTA_A,"('301.tiff', 'chromatin_od')",precision_at_50_hem,0.82,0.82,True,
DELTA_A,"('301.tiff', 'chromatin_od')",precision_at_10_gray,0.8,0.8,True,
DELTA_A,"('301.tiff', 'chromatin_od')",precision_at_20_gray,0.9,0.9,True,
DELTA_A,"('301.tiff', 'chromatin_od')",precision_at_30_gray,0.9,0.9,True,
DELTA_A,"('301.tiff', 'chromatin_od')",precision_at_50_gray,0.82,0.82,True,
DELTA_A,"('301.tiff', 'chromatin_od')",delta_precision_at_10,0.0,0.0,True,
DELTA_A,"('301.tiff', 'chromatin_od')",delta_precision_at_20,-0.05,-0.050000000000000044,True,
DELTA_A,"('301.tiff', 'chromatin_od')",delta_precision_at_30,-0.0332999999999999,-0.033299999999999996,True,
DELTA_A,"('301.tiff', 'chromatin_od')",delta_precision_at_50,0.0,0.0,True,
DELTA_A,"('301.tiff', 'chromatin_od')",delta_exact_at_10,0.0,0.0,True,
DELTA_A,"('301.tiff', 'chromatin_od')",delta_exact_at_20,-0.05,-0.05,True,
DELTA_A,"('301.tiff', 'chromatin_od')",delta_exact_at_30,-0.0333333333333333,-0.03333333333333333,True,
DELTA_A,"('301.tiff', 'chromatin_od')",delta_exact_at_50,0.0,0.0,True,
DELTA_A,"('301.tiff', 'od_contrast')",precision_at_10_hem,0.7,0.7,True,
DELTA_A,"('301.tiff', 'od_contrast')",precision_at_20_hem,0.8,0.8,True,
DELTA_A,"('301.tiff', 'od_contrast')",precision_at_30_hem,0.8333,0.8333,True,
DELTA_A,"('301.tiff', 'od_contrast')",precision_at_50_hem,0.84,0.84,True,
DELTA_A,"('301.tiff', 'od_contrast')",precision_at_10_gray,0.8,0.8,True,
DELTA_A,"('301.tiff', 'od_contrast')",precision_at_20_gray,0.9,0.9,True,
DELTA_A,"('301.tiff', 'od_contrast')",precision_at_30_gray,0.9,0.9,True,
DELTA_A,"('301.tiff', 'od_contrast')",precision_at_50_gray,0.82,0.82,True,
DELTA_A,"('301.tiff', 'od_contrast')",delta_precision_at_10,-0.1,-0.10000000000000009,True,
DELTA_A,"('301.tiff', 'od_contrast')",delta_precision_at_20,-0.0999999999999999,-0.09999999999999998,True,
DELTA_A,"('301.tiff', 'od_contrast')",delta_precision_at_30,-0.0666999999999999,-0.06669999999999998,True,
DELTA_A,"('301.tiff', 'od_contrast')",delta_precision_at_50,0.02,0.020000000000000018,True,
DELTA_A,"('301.tiff', 'od_contrast')",delta_exact_at_10,-0.1,-0.1,True,
DELTA_A,"('301.tiff', 'od_contrast')",delta_exact_at_20,-0.1,-0.1,True,
DELTA_A,"('301.tiff', 'od_contrast')",delta_exact_at_30,-0.0666666666666666,-0.06666666666666667,True,
DELTA_A,"('301.tiff', 'od_contrast')",delta_exact_at_50,0.02,0.02,True,
DELTA_A,"('201.tiff', 'tm_score')",precision_at_10_hem,0.4,0.4,True,
DELTA_A,"('201.tiff', 'tm_score')",precision_at_20_hem,0.25,0.25,True,
DELTA_A,"('201.tiff', 'tm_score')",precision_at_30_hem,0.1667,0.1667,True,
DELTA_A,"('201.tiff', 'tm_score')",precision_at_50_hem,0.12,0.12,True,
DELTA_A,"('201.tiff', 'tm_score')",precision_at_10_gray,0.3,0.3,True,
DELTA_A,"('201.tiff', 'tm_score')",precision_at_20_gray,0.25,0.25,True,
DELTA_A,"('201.tiff', 'tm_score')",precision_at_30_gray,0.2,0.2,True,
DELTA_A,"('201.tiff', 'tm_score')",precision_at_50_gray,0.22,0.22,True,
DELTA_A,"('201.tiff', 'tm_score')",delta_precision_at_10,0.1,0.10000000000000003,True,
DELTA_A,"('201.tiff', 'tm_score')",delta_precision_at_20,0.0,0.0,True,
DELTA_A,"('201.tiff', 'tm_score')",delta_precision_at_30,-0.0333,-0.033300000000000024,True,
DELTA_A,"('201.tiff', 'tm_score')",delta_precision_at_50,-0.1,-0.1,True,
DELTA_A,"('201.tiff', 'tm_score')",delta_exact_at_10,0.1,0.1,True,
DELTA_A,"('201.tiff', 'tm_score')",delta_exact_at_20,0.0,0.0,True,
DELTA_A,"('201.tiff', 'tm_score')",delta_exact_at_30,-0.0333333333333333,-0.03333333333333333,True,
DELTA_A,"('201.tiff', 'tm_score')",delta_exact_at_50,-0.1,-0.1,True,
DELTA_A,"('201.tiff', 'chromatin_od')",precision_at_10_hem,0.4,0.4,True,
DELTA_A,"('201.tiff', 'chromatin_od')",precision_at_20_hem,0.3,0.3,True,
DELTA_A,"('201.tiff', 'chromatin_od')",precision_at_30_hem,0.2333,0.2333,True,
DELTA_A,"('201.tiff', 'chromatin_od')",precision_at_50_hem,0.14,0.14,True,
DELTA_A,"('201.tiff', 'chromatin_od')",precision_at_10_gray,0.4,0.4,True,
DELTA_A,"('201.tiff', 'chromatin_od')",precision_at_20_gray,0.4,0.4,True,
DELTA_A,"('201.tiff', 'chromatin_od')",precision_at_30_gray,0.3,0.3,True,
DELTA_A,"('201.tiff', 'chromatin_od')",precision_at_50_gray,0.22,0.22,True,
DELTA_A,"('201.tiff', 'chromatin_od')",delta_precision_at_10,0.0,0.0,True,
DELTA_A,"('201.tiff', 'chromatin_od')",delta_precision_at_20,-0.1,-0.10000000000000003,True,
DELTA_A,"('201.tiff', 'chromatin_od')",delta_precision_at_30,-0.0666999999999999,-0.06669999999999998,True,
DELTA_A,"('201.tiff', 'chromatin_od')",delta_precision_at_50,-0.0799999999999999,-0.07999999999999999,True,
DELTA_A,"('201.tiff', 'chromatin_od')",delta_exact_at_10,0.0,0.0,True,
DELTA_A,"('201.tiff', 'chromatin_od')",delta_exact_at_20,-0.1,-0.1,True,
DELTA_A,"('201.tiff', 'chromatin_od')",delta_exact_at_30,-0.0666666666666666,-0.06666666666666667,True,
DELTA_A,"('201.tiff', 'chromatin_od')",delta_exact_at_50,-0.08,-0.08,True,
DELTA_A,"('201.tiff', 'od_contrast')",precision_at_10_hem,0.4,0.4,True,
DELTA_A,"('201.tiff', 'od_contrast')",precision_at_20_hem,0.3,0.3,True,
DELTA_A,"('201.tiff', 'od_contrast')",precision_at_30_hem,0.2,0.2,True,
DELTA_A,"('201.tiff', 'od_contrast')",precision_at_50_hem,0.16,0.16,True,
DELTA_A,"('201.tiff', 'od_contrast')",precision_at_10_gray,0.4,0.4,True,
DELTA_A,"('201.tiff', 'od_contrast')",precision_at_20_gray,0.35,0.35,True,
DELTA_A,"('201.tiff', 'od_contrast')",precision_at_30_gray,0.2667,0.2667,True,
DELTA_A,"('201.tiff', 'od_contrast')",precision_at_50_gray,0.22,0.22,True,
DELTA_A,"('201.tiff', 'od_contrast')",delta_precision_at_10,0.0,0.0,True,
DELTA_A,"('201.tiff', 'od_contrast')",delta_precision_at_20,-0.0499999999999999,-0.04999999999999999,True,
DELTA_A,"('201.tiff', 'od_contrast')",delta_precision_at_30,-0.0666999999999999,-0.06669999999999998,True,
DELTA_A,"('201.tiff', 'od_contrast')",delta_precision_at_50,-0.06,-0.06,True,
DELTA_A,"('201.tiff', 'od_contrast')",delta_exact_at_10,0.0,0.0,True,
DELTA_A,"('201.tiff', 'od_contrast')",delta_exact_at_20,-0.05,-0.05,True,
DELTA_A,"('201.tiff', 'od_contrast')",delta_exact_at_30,-0.0666666666666666,-0.06666666666666667,True,
DELTA_A,"('201.tiff', 'od_contrast')",delta_exact_at_50,-0.06,-0.06,True,
DELTA_A,"('233.tiff', 'tm_score')",precision_at_10_hem,0.4,0.4,True,
DELTA_A,"('233.tiff', 'tm_score')",precision_at_20_hem,0.3,0.3,True,
DELTA_A,"('233.tiff', 'tm_score')",precision_at_30_hem,0.2333,0.2333,True,
DELTA_A,"('233.tiff', 'tm_score')",precision_at_50_hem,0.14,0.14,True,
DELTA_A,"('233.tiff', 'tm_score')",precision_at_10_gray,0.3,0.3,True,
DELTA_A,"('233.tiff', 'tm_score')",precision_at_20_gray,0.25,0.25,True,
DELTA_A,"('233.tiff', 'tm_score')",precision_at_30_gray,0.2667,0.2667,True,
DELTA_A,"('233.tiff', 'tm_score')",precision_at_50_gray,0.16,0.16,True,
DELTA_A,"('233.tiff', 'tm_score')",delta_precision_at_10,0.1,0.10000000000000003,True,
DELTA_A,"('233.tiff', 'tm_score')",delta_precision_at_20,0.0499999999999999,0.04999999999999999,True,
DELTA_A,"('233.tiff', 'tm_score')",delta_precision_at_30,-0.0333999999999999,-0.033399999999999985,True,
DELTA_A,"('233.tiff', 'tm_score')",delta_precision_at_50,-0.0199999999999999,-0.01999999999999999,True,
DELTA_A,"('233.tiff', 'tm_score')",delta_exact_at_10,0.1,0.1,True,
DELTA_A,"('233.tiff', 'tm_score')",delta_exact_at_20,0.05,0.05,True,
DELTA_A,"('233.tiff', 'tm_score')",delta_exact_at_30,-0.0333333333333333,-0.03333333333333333,True,
DELTA_A,"('233.tiff', 'tm_score')",delta_exact_at_50,-0.02,-0.02,True,
DELTA_A,"('233.tiff', 'chromatin_od')",precision_at_10_hem,0.6,0.6,True,
DELTA_A,"('233.tiff', 'chromatin_od')",precision_at_20_hem,0.35,0.35,True,
DELTA_A,"('233.tiff', 'chromatin_od')",precision_at_30_hem,0.3,0.3,True,
DELTA_A,"('233.tiff', 'chromatin_od')",precision_at_50_hem,0.18,0.18,True,
DELTA_A,"('233.tiff', 'chromatin_od')",precision_at_10_gray,0.7,0.7,True,
DELTA_A,"('233.tiff', 'chromatin_od')",precision_at_20_gray,0.4,0.4,True,
DELTA_A,"('233.tiff', 'chromatin_od')",precision_at_30_gray,0.3333,0.3333,True,
DELTA_A,"('233.tiff', 'chromatin_od')",precision_at_50_gray,0.2,0.2,True,
DELTA_A,"('233.tiff', 'chromatin_od')",delta_precision_at_10,-0.0999999999999999,-0.09999999999999998,True,
DELTA_A,"('233.tiff', 'chromatin_od')",delta_precision_at_20,-0.05,-0.050000000000000044,True,
DELTA_A,"('233.tiff', 'chromatin_od')",delta_precision_at_30,-0.0332999999999999,-0.033299999999999996,True,
DELTA_A,"('233.tiff', 'chromatin_od')",delta_precision_at_50,-0.02,-0.020000000000000018,True,
DELTA_A,"('233.tiff', 'chromatin_od')",delta_exact_at_10,-0.1,-0.1,True,
DELTA_A,"('233.tiff', 'chromatin_od')",delta_exact_at_20,-0.05,-0.05,True,
DELTA_A,"('233.tiff', 'chromatin_od')",delta_exact_at_30,-0.0333333333333333,-0.03333333333333333,True,
DELTA_A,"('233.tiff', 'chromatin_od')",delta_exact_at_50,-0.02,-0.02,True,
DELTA_A,"('233.tiff', 'od_contrast')",precision_at_10_hem,0.7,0.7,True,
DELTA_A,"('233.tiff', 'od_contrast')",precision_at_20_hem,0.35,0.35,True,
DELTA_A,"('233.tiff', 'od_contrast')",precision_at_30_hem,0.3,0.3,True,
DELTA_A,"('233.tiff', 'od_contrast')",precision_at_50_hem,0.2,0.2,True,
DELTA_A,"('233.tiff', 'od_contrast')",precision_at_10_gray,0.8,0.8,True,
DELTA_A,"('233.tiff', 'od_contrast')",precision_at_20_gray,0.4,0.4,True,
DELTA_A,"('233.tiff', 'od_contrast')",precision_at_30_gray,0.3333,0.3333,True,
DELTA_A,"('233.tiff', 'od_contrast')",precision_at_50_gray,0.2,0.2,True,
DELTA_A,"('233.tiff', 'od_contrast')",delta_precision_at_10,-0.1,-0.10000000000000009,True,
DELTA_A,"('233.tiff', 'od_contrast')",delta_precision_at_20,-0.05,-0.050000000000000044,True,
DELTA_A,"('233.tiff', 'od_contrast')",delta_precision_at_30,-0.0332999999999999,-0.033299999999999996,True,
DELTA_A,"('233.tiff', 'od_contrast')",delta_precision_at_50,0.0,0.0,True,
