file_name,tumor_type,seed_index,tp_rank_from_bottom,z,score,matched_ann_id
548.tiff,human melanoma,3,2,3.1137094497680664,2.4456825256347656,25786
548.tiff,human melanoma,3,3,3.2630560398101807,2.5669240951538086,25831
548.tiff,human melanoma,3,4,3.480937957763672,2.7438035011291504,25681
548.tiff,human melanoma,3,5,3.598370313644409,2.8391366004943848,25615
548.tiff,human melanoma,3,6,3.688136339187622,2.9120097160339355,25616
548.tiff,human melanoma,3,7,3.826888084411621,3.0246503353118896,25806
548.tiff,human melanoma,3,8,3.8457117080688477,3.039931535720825,25915
548.tiff,human melanoma,3,9,3.850908041000366,3.044149875640869,25647
548.tiff,human melanoma,3,10,3.9563493728637695,3.129748582839966,25779
548.tiff,human melanoma,3,11,4.045678615570068,3.2022671699523926,25638
548.tiff,human melanoma,3,12,4.0660481452941895,3.2188034057617188,25791
548.tiff,human melanoma,3,13,4.1260085105896,3.26747989654541,25707
548.tiff,human melanoma,3,14,4.189384937286377,3.31892991065979,25918
548.tiff,human melanoma,3,15,4.480780124664307,3.555488348007202,25885
548.tiff,human melanoma,3,16,4.545351505279541,3.607908248901367,25628
548.tiff,human melanoma,3,17,4.588717937469482,3.643113613128662,25876
548.tiff,human melanoma,3,18,4.6473164558410645,3.6906847953796387,25770
548.tiff,human melanoma,3,19,4.648510932922363,3.6916544437408447,25808
548.tiff,human melanoma,3,20,4.672253608703613,3.7109289169311523,25622
548.tiff,human melanoma,3,21,4.678977966308594,3.716387987136841,25646
548.tiff,human melanoma,3,22,4.6795830726623535,3.716878890991211,25928
548.tiff,human melanoma,3,23,4.685137748718262,3.721388578414917,25858
548.tiff,human melanoma,3,24,4.750236511230469,3.7742364406585693,25863
548.tiff,human melanoma,3,25,4.793242931365967,3.8091495037078857,25694
548.tiff,human melanoma,3,26,4.802201271057129,3.8164219856262207,25848
548.tiff,human melanoma,3,27,4.803089618682861,3.817143440246582,25624
548.tiff,human melanoma,3,28,4.805077075958252,3.818756580352783,25896
548.tiff,human melanoma,3,29,4.863202095031738,3.865943431854248,25832
548.tiff,human melanoma,3,30,4.866008281707764,3.8682215213775635,25703
548.tiff,human melanoma,3,31,4.87936544418335,3.8790650367736816,25631
548.tiff,human melanoma,3,32,4.880936622619629,3.880340337753296,25637
548.tiff,human melanoma,3,33,4.88557243347168,3.884103775024414,25719
548.tiff,human melanoma,3,34,5.004275321960449,3.980468511581421,25788
548.tiff,human melanoma,3,35,5.092558860778809,4.052138328552246,25674
548.tiff,human melanoma,3,36,5.12891149520874,4.0816497802734375,25853
548.tiff,human melanoma,3,37,5.173344612121582,4.117721080780029,25713
548.tiff,human melanoma,3,38,5.189153671264648,4.130555152893066,25907
548.tiff,human melanoma,3,39,5.317470073699951,4.234724044799805,25875
548.tiff,human melanoma,3,40,5.367775917053223,4.275562763214111,25879
548.tiff,human melanoma,3,41,5.385763645172119,4.290165424346924,25821
548.tiff,human melanoma,3,42,5.612797260284424,4.4744744300842285,25822
548.tiff,human melanoma,3,43,5.772388935089111,4.60403299331665,25722
548.tiff,human melanoma,3,44,5.808438777923584,4.633298873901367,25839
548.tiff,human melanoma,3,45,5.834969997406006,4.654837131500244,25692
548.tiff,human melanoma,3,46,5.870614528656006,4.683773994445801,25635
548.tiff,human melanoma,3,47,5.957004070281982,4.753905773162842,25653
548.tiff,human melanoma,3,48,5.991427898406982,4.781851768493652,25660
548.tiff,human melanoma,3,49,6.0213799476623535,4.806167125701904,25733
548.tiff,human melanoma,3,50,6.0268778800964355,4.8106303215026855,25752
548.tiff,human melanoma,3,51,6.0314459800720215,4.814338684082031,25620
548.tiff,human melanoma,3,52,6.0362935066223145,4.818274021148682,25860
548.tiff,human melanoma,3,53,6.052359580993652,4.831316947937012,25850
548.tiff,human melanoma,3,54,6.060588359832764,4.837996959686279,25829
548.tiff,human melanoma,3,55,6.08330774307251,4.856441020965576,25776
548.tiff,human melanoma,3,56,6.0872392654418945,4.85963249206543,25883
548.tiff,human melanoma,3,57,6.115213871002197,4.88234281539917,25642
548.tiff,human melanoma,3,58,6.151393413543701,4.911713600158691,25947
548.tiff,human melanoma,3,59,6.209935188293457,4.959238529205322,25882
548.tiff,human melanoma,3,60,6.224964618682861,4.971439838409424,25627
548.tiff,human melanoma,3,61,6.26667594909668,5.005301475524902,25801
548.tiff,human melanoma,3,62,6.278011322021484,5.0145039558410645,25836
548.tiff,human melanoma,3,63,6.416202068328857,5.1266889572143555,25656
548.tiff,human melanoma,3,64,6.453724384307861,5.157149791717529,25855
548.tiff,human melanoma,3,65,6.484872817993164,5.182436466217041,25854
548.tiff,human melanoma,3,66,6.487216949462891,5.18433952331543,25809
548.tiff,human melanoma,3,67,6.518077850341797,5.20939302444458,25729
548.tiff,human melanoma,3,68,6.547590732574463,5.233351707458496,25721
548.tiff,human melanoma,3,69,6.552055835723877,5.236976623535156,25827
548.tiff,human melanoma,3,70,6.555083751678467,5.239434719085693,25919
548.tiff,human melanoma,3,71,6.5628485679626465,5.245738506317139,25817
548.tiff,human melanoma,3,72,6.587882995605469,5.266061782836914,25666
548.tiff,human melanoma,3,73,6.597850799560547,5.274153709411621,25909
548.tiff,human melanoma,3,74,6.6111249923706055,5.2849297523498535,25723
548.tiff,human melanoma,3,75,6.626004695892334,5.297009468078613,25677
548.tiff,human melanoma,3,76,6.6753740310668945,5.337088108062744,25652
548.tiff,human melanoma,3,77,6.708765983581543,5.364195823669434,25623
548.tiff,human melanoma,3,78,6.779384613037109,5.421525001525879,25790
548.tiff,human melanoma,3,79,6.78181266784668,5.423496246337891,25603
548.tiff,human melanoma,3,80,6.786325454711914,5.427159786224365,25680
548.tiff,human melanoma,3,81,6.799964427947998,5.438231945037842,25648
548.tiff,human melanoma,3,82,6.854773044586182,5.482726573944092,25629
548.tiff,human melanoma,3,83,6.877657890319824,5.501304626464844,25663
548.tiff,human melanoma,3,84,6.884405612945557,5.506782531738281,25682
548.tiff,human melanoma,3,85,6.9451117515563965,5.556064605712891,25672
548.tiff,human melanoma,3,86,6.960371971130371,5.568452835083008,25697
548.tiff,human melanoma,3,87,6.977510929107666,5.582366466522217,25884
548.tiff,human melanoma,3,88,6.98002290725708,5.584405899047852,25812
548.tiff,human melanoma,3,89,6.980963230133057,5.585169315338135,25925
548.tiff,human melanoma,3,90,6.987273693084717,5.590291976928711,25856
548.tiff,human melanoma,3,91,7.040576457977295,5.633563995361328,25778
548.tiff,human melanoma,3,92,7.04163122177124,5.634420394897461,25699
548.tiff,human melanoma,3,93,7.090372562408447,5.673989295959473,25696
548.tiff,human melanoma,3,94,7.0941996574401855,5.677095890045166,25608
548.tiff,human melanoma,3,95,7.109654903411865,5.689642906188965,25861
548.tiff,human melanoma,3,96,7.178402900695801,5.745453357696533,25837
548.tiff,human melanoma,3,97,7.225433826446533,5.783633708953857,25657
548.tiff,human melanoma,3,98,7.283284664154053,5.830597877502441,25675
548.tiff,human melanoma,3,99,7.307854652404785,5.850543975830078,25743
548.tiff,human melanoma,3,100,7.3623504638671875,5.894784450531006,25651
548.tiff,human melanoma,3,101,7.377198696136475,5.906838417053223,25944
548.tiff,human melanoma,3,102,7.385976314544678,5.91396427154541,25768
548.tiff,human melanoma,3,103,7.394440174102783,5.920835018157959,25621
548.tiff,human melanoma,3,104,7.432745456695557,5.951931953430176,25634
548.tiff,human melanoma,3,105,7.451968669891357,5.9675374031066895,25857
548.tiff,human melanoma,3,106,7.522751808166504,6.025000095367432,25824
548.tiff,human melanoma,3,107,7.553592205047607,6.050036907196045,25633
548.tiff,human melanoma,3,108,7.560611248016357,6.055735111236572,25859
548.tiff,human melanoma,3,109,7.5799031257629395,6.071396350860596,25710
548.tiff,human melanoma,3,110,7.588657855987549,6.078503608703613,25803
548.tiff,human melanoma,3,111,7.596597194671631,6.084949016571045,25658
548.tiff,human melanoma,3,112,7.601701259613037,6.089092254638672,25751
548.tiff,human melanoma,3,113,7.619098663330078,6.10321569442749,25612
548.tiff,human melanoma,3,114,7.646533489227295,6.125487804412842,25676
548.tiff,human melanoma,3,115,7.650934219360352,6.1290602684021,25685
548.tiff,human melanoma,3,116,7.716024875640869,6.181901931762695,25795
548.tiff,human melanoma,3,117,7.775689601898193,6.2303385734558105,25617
548.tiff,human melanoma,3,118,7.883886814117432,6.318174362182617,25849
548.tiff,human melanoma,3,119,7.903534889221191,6.33412504196167,25862
548.tiff,human melanoma,3,120,8.001845359802246,6.413934707641602,25760
548.tiff,human melanoma,3,121,8.022643089294434,6.430818557739258,25630
548.tiff,human melanoma,3,122,8.029356002807617,6.436267852783203,25780
548.tiff,human melanoma,3,123,8.037703514099121,6.443044662475586,25639
548.tiff,human melanoma,3,124,8.054347038269043,6.45655632019043,25866
548.tiff,human melanoma,3,125,8.068252563476562,6.467844486236572,25737
548.tiff,human melanoma,3,126,8.08752727508545,6.483491897583008,25769
548.tiff,human melanoma,3,127,8.181221961975098,6.5595550537109375,25695
548.tiff,human melanoma,3,128,8.26914119720459,6.6309285163879395,25736
548.tiff,human melanoma,3,129,8.292508125305176,6.649898052215576,25830
548.tiff,human melanoma,3,130,8.396970748901367,6.7347025871276855,25777
548.tiff,human melanoma,3,131,8.416227340698242,6.750335216522217,25810
548.tiff,human melanoma,3,132,8.426292419433594,6.758505821228027,25691
548.tiff,human melanoma,3,133,8.426616668701172,6.758769512176514,25785
548.tiff,human melanoma,3,134,8.515327453613281,6.830786228179932,25773
548.tiff,human melanoma,3,135,8.575698852539062,6.879796504974365,25640
548.tiff,human melanoma,3,136,8.590204238891602,6.891571998596191,25613
548.tiff,human melanoma,3,137,8.607476234436035,6.9055938720703125,25700
548.tiff,human melanoma,3,138,8.705066680908203,6.984818458557129,25701
548.tiff,human melanoma,3,139,8.792609214782715,7.055887222290039,25807
548.tiff,human melanoma,3,140,8.796906471252441,7.059375762939453,25606
548.tiff,human melanoma,3,141,8.797423362731934,7.059795379638672,25734
548.tiff,human melanoma,3,142,8.816930770874023,7.075631141662598,25705
548.tiff,human melanoma,3,143,8.8539400100708,7.105676174163818,25714
548.tiff,human melanoma,3,144,8.859692573547363,7.110345840454102,25687
548.tiff,human melanoma,3,145,8.877310752868652,7.1246490478515625,25864
548.tiff,human melanoma,3,146,8.900575637817383,7.143535137176514,25645
548.tiff,human melanoma,3,147,8.922025680541992,7.160949230194092,25771
548.tiff,human melanoma,3,148,8.982930183410645,7.210391998291016,25605
548.tiff,human melanoma,3,149,9.00013542175293,7.224359512329102,25897
548.tiff,human melanoma,3,150,9.023862838745117,7.243621826171875,25728
548.tiff,human melanoma,3,151,9.046703338623047,7.262164115905762,25704
548.tiff,human melanoma,3,152,9.060959815979004,7.27373743057251,25712
548.tiff,human melanoma,3,153,9.0712251663208,7.282071113586426,25670
548.tiff,human melanoma,3,154,9.088419914245605,7.296029567718506,25607
548.tiff,human melanoma,3,155,9.097993850708008,7.303802013397217,25826
548.tiff,human melanoma,3,156,9.10549259185791,7.309889793395996,25825
548.tiff,human melanoma,3,157,9.112902641296387,7.315905570983887,25924
548.tiff,human melanoma,3,158,9.113099098205566,7.316064357757568,25604
548.tiff,human melanoma,3,159,9.134078025817871,7.333095550537109,25852
548.tiff,human melanoma,3,160,9.145526885986328,7.342390060424805,25684
548.tiff,human melanoma,3,161,9.149868965148926,7.3459153175354,25816
548.tiff,human melanoma,3,162,9.190227508544922,7.378678321838379,25664
548.tiff,human melanoma,3,163,9.198055267333984,7.38503360748291,25755
548.tiff,human melanoma,3,164,9.222589492797852,7.404950141906738,25847
548.tiff,human melanoma,3,165,9.271027565002441,7.444273471832275,25793
548.tiff,human melanoma,3,166,9.292492866516113,7.46169900894165,25671
548.tiff,human melanoma,3,167,9.422476768493652,7.567221641540527,25874
548.tiff,human melanoma,3,168,9.431862831115723,7.574841499328613,25654
548.tiff,human melanoma,3,169,9.481983184814453,7.615529537200928,25763
548.tiff,human melanoma,3,170,9.618901252746582,7.726681709289551,25611
548.tiff,human melanoma,3,171,9.627908706665039,7.733994007110596,25732
548.tiff,human melanoma,3,172,9.765519142150879,7.845707416534424,25870
548.tiff,human melanoma,3,173,9.829367637634277,7.89754056930542,25749
548.tiff,human melanoma,3,174,9.864947319030762,7.926424980163574,25789
548.tiff,human melanoma,3,175,9.914251327514648,7.966450214385986,25690
548.tiff,human melanoma,3,176,9.939631462097168,7.987054347991943,25726
548.tiff,human melanoma,3,177,9.985251426696777,8.024089813232422,25720
548.tiff,human melanoma,3,178,9.987643241882324,8.026031494140625,25744
548.tiff,human melanoma,3,179,10.107051849365234,8.122968673706055,25787
548.tiff,human melanoma,3,180,10.128673553466797,8.140522003173828,25844
548.tiff,human melanoma,3,181,10.177543640136719,8.180194854736328,25835
548.tiff,human melanoma,3,182,10.177779197692871,8.180386543273926,25644
548.tiff,human melanoma,3,183,10.218774795532227,8.213666915893555,25764
548.tiff,human melanoma,3,184,10.265168190002441,8.25132942199707,25840
548.tiff,human melanoma,3,185,10.286033630371094,8.268268585205078,25625
548.tiff,human melanoma,3,186,10.3150634765625,8.29183578491211,25765
548.tiff,human melanoma,3,187,10.339656829833984,8.311800956726074,25797
548.tiff,human melanoma,3,188,10.411293983459473,8.369956970214844,25781
548.tiff,human melanoma,3,189,10.438987731933594,8.392438888549805,25711
548.tiff,human melanoma,3,190,10.514790534973145,8.45397663116455,25754
548.tiff,human melanoma,3,191,10.547794342041016,8.480769157409668,25796
548.tiff,human melanoma,3,192,10.669537544250488,8.579602241516113,25702
548.tiff,human melanoma,3,193,10.709811210632324,8.612297058105469,25718
548.tiff,human melanoma,3,194,10.720447540283203,8.620931625366211,25766
548.tiff,human melanoma,3,195,10.746496200561523,8.642078399658203,25698
548.tiff,human melanoma,3,196,10.757164001464844,8.650738716125488,25643
548.tiff,human melanoma,3,197,10.762309074401855,8.654914855957031,25762
548.tiff,human melanoma,3,198,10.782186508178711,8.671051979064941,25614
548.tiff,human melanoma,3,199,10.816792488098145,8.699145317077637,25735
548.tiff,human melanoma,3,200,10.847204208374023,8.723834037780762,25772
548.tiff,human melanoma,3,201,10.84879207611084,8.725123405456543,25819
548.tiff,human melanoma,3,202,10.85324764251709,8.728740692138672,25775
548.tiff,human melanoma,3,203,11.001591682434082,8.849167823791504,25759
548.tiff,human melanoma,3,204,11.13121223449707,8.954395294189453,25626
548.tiff,human melanoma,3,205,11.15920639038086,8.977121353149414,25686
548.tiff,human melanoma,3,206,11.180602073669434,8.994490623474121,25673
548.tiff,human melanoma,3,207,11.213523864746094,9.021217346191406,25818
548.tiff,human melanoma,3,208,11.215109825134277,9.022504806518555,25851
548.tiff,human melanoma,3,209,11.244714736938477,9.046538352966309,25688
548.tiff,human melanoma,3,210,11.3072509765625,9.097306251525879,25740
548.tiff,human melanoma,3,211,11.431905746459961,9.198502540588379,25742
548.tiff,human melanoma,3,212,11.457077980041504,9.218937873840332,25757
548.tiff,human melanoma,3,213,11.608799934387207,9.342107772827148,25783
548.tiff,human melanoma,3,214,11.734622955322266,9.444252014160156,25820
548.tiff,human melanoma,3,215,11.792400360107422,9.491156578063965,25804
548.tiff,human melanoma,3,216,11.817177772521973,9.511271476745605,25828
548.tiff,human melanoma,3,217,11.880690574645996,9.56283187866211,25805
548.tiff,human melanoma,3,218,12.066035270690918,9.713296890258789,25767
548.tiff,human melanoma,3,219,12.31672477722168,9.916810035705566,25667
548.tiff,human melanoma,3,220,12.322381973266602,9.921402931213379,25708
548.tiff,human melanoma,3,221,12.345520973205566,9.940187454223633,25693
548.tiff,human melanoma,3,222,12.428139686584473,10.007258415222168,25731
548.tiff,human melanoma,3,223,12.450211524963379,10.025176048278809,25756
548.tiff,human melanoma,3,224,12.543752670288086,10.101114273071289,25921
548.tiff,human melanoma,3,225,12.858820915222168,10.356890678405762,25659
548.tiff,human melanoma,3,226,13.040496826171875,10.504377365112305,25782
548.tiff,human melanoma,3,227,13.129515647888184,10.576643943786621,25838
548.tiff,human melanoma,3,228,13.154216766357422,10.596696853637695,25727
548.tiff,human melanoma,3,229,13.162980079650879,10.603811264038086,25739
548.tiff,human melanoma,3,230,13.247841835021973,10.67270278930664,25761
548.tiff,human melanoma,3,231,13.296343803405762,10.712077140808105,25738
548.tiff,human melanoma,3,232,13.305218696594238,10.719282150268555,25636
548.tiff,human melanoma,3,233,13.389921188354492,10.788044929504395,25845
548.tiff,human melanoma,3,234,14.273564338684082,11.50539779663086,25794
548.tiff,human melanoma,3,235,14.820472717285156,11.949384689331055,25916
548.tiff,human melanoma,3,236,15.044816017150879,12.131509780883789,25792
548.tiff,human melanoma,3,237,16.560792922973633,13.362199783325195,25717
548.tiff,human melanoma,4,0,3.0685532093048096,1.4170734882354736,25788
548.tiff,human melanoma,4,1,3.070878028869629,1.418181300163269,25806
548.tiff,human melanoma,4,2,3.2103333473205566,1.4846398830413818,25774
548.tiff,human melanoma,4,3,3.246854543685913,1.5020443201065063,25642
548.tiff,human melanoma,4,4,3.4956328868865967,1.6206015348434448,25692
548.tiff,human melanoma,4,5,3.5002543926239014,1.6228039264678955,25770
548.tiff,human melanoma,4,6,3.578531265258789,1.6601073741912842,25861
548.tiff,human melanoma,4,7,3.619784116744995,1.6797667741775513,25863
548.tiff,human melanoma,4,8,3.740975856781006,1.7375216484069824,25791
548.tiff,human melanoma,4,9,3.8755125999450684,1.8016360998153687,25638
548.tiff,human melanoma,4,10,4.188701629638672,1.9508888721466064,25808
548.tiff,human melanoma,4,11,4.247291564941406,1.97881019115448,25832
548.tiff,human melanoma,4,12,4.33149528503418,2.0189380645751953,25858
548.tiff,human melanoma,4,13,4.422706604003906,2.062405586242676,25736
548.tiff,human melanoma,4,14,4.4354424476623535,2.068474769592285,25828
548.tiff,human melanoma,4,15,4.47484827041626,2.087254047393799,25856
548.tiff,human melanoma,4,16,4.638415813446045,2.165203332901001,25854
548.tiff,human melanoma,4,17,4.922527313232422,2.3005988597869873,25729
548.tiff,human melanoma,4,18,5.031484603881836,2.3525233268737793,25643
548.tiff,human melanoma,4,19,5.0406036376953125,2.3568689823150635,25687
548.tiff,human melanoma,4,20,5.070642948150635,2.3711845874786377,25896
548.tiff,human melanoma,4,21,5.094094276428223,2.3823604583740234,25944
548.tiff,human melanoma,4,22,5.159656047821045,2.413604497909546,25783
548.tiff,human melanoma,4,23,5.313765525817871,2.487046480178833,25827
548.tiff,human melanoma,4,24,5.359480857849121,2.5088324546813965,25648
548.tiff,human melanoma,4,25,5.393847465515137,2.52521014213562,25703
548.tiff,human melanoma,4,26,5.39814567565918,2.5272583961486816,25915
548.tiff,human melanoma,4,27,5.4004716873168945,2.528367042541504,25654
548.tiff,human melanoma,4,28,5.492761135101318,2.572348117828369,25819
548.tiff,human melanoma,4,29,5.536113262176514,2.593008041381836,25671
548.tiff,human melanoma,4,30,5.540627479553223,2.5951592922210693,25635
548.tiff,human melanoma,4,31,5.606221675872803,2.6264185905456543,25652
548.tiff,human melanoma,4,32,5.618475437164307,2.632258415222168,25885
548.tiff,human melanoma,4,33,5.628355026245117,2.6369664669036865,25847
548.tiff,human melanoma,4,34,5.693040370941162,2.667792797088623,25696
548.tiff,human melanoma,4,35,5.693242073059082,2.667888879776001,25763
548.tiff,human melanoma,4,36,5.738938808441162,2.6896660327911377,25714
548.tiff,human melanoma,4,37,5.800633907318115,2.719067335128784,25614
548.tiff,human melanoma,4,38,5.83054256439209,2.733320474624634,25909
548.tiff,human melanoma,4,39,5.888698577880859,2.761035203933716,25672
548.tiff,human melanoma,4,40,5.96882963180542,2.799222230911255,25775
548.tiff,human melanoma,4,41,6.001088619232178,2.8145954608917236,25786
548.tiff,human melanoma,4,42,6.060276985168457,2.8428022861480713,25850
548.tiff,human melanoma,4,43,6.061652660369873,2.8434579372406006,25796
548.tiff,human melanoma,4,44,6.073723793029785,2.849210500717163,25616
548.tiff,human melanoma,4,45,6.078260898590088,2.851372718811035,25608
548.tiff,human melanoma,4,46,6.1158318519592285,2.869277238845825,25864
548.tiff,human melanoma,4,47,6.159608364105225,2.89013934135437,25644
548.tiff,human melanoma,4,48,6.199031829833984,2.9089269638061523,25825
548.tiff,human melanoma,4,49,6.228664875030518,2.923048734664917,25697
548.tiff,human melanoma,4,50,6.28378438949585,2.9493165016174316,25673
548.tiff,human melanoma,4,51,6.344504356384277,2.97825288772583,25820
548.tiff,human melanoma,4,52,6.357082366943359,2.9842472076416016,25670
548.tiff,human melanoma,4,53,6.38047981262207,2.9953973293304443,25776
548.tiff,human melanoma,4,54,6.380557537078857,2.995434284210205,25628
548.tiff,human melanoma,4,55,6.41675329208374,3.012683868408203,25646
548.tiff,human melanoma,4,56,6.477722644805908,3.0417392253875732,25712
548.tiff,human melanoma,4,57,6.485750675201416,3.045564889907837,25647
548.tiff,human melanoma,4,58,6.618474960327148,3.1088156700134277,25659
548.tiff,human melanoma,4,59,6.768533229827881,3.1803271770477295,25812
548.tiff,human melanoma,4,60,6.775696277618408,3.1837408542633057,25636
548.tiff,human melanoma,4,61,6.840622425079346,3.21468186378479,25789
548.tiff,human melanoma,4,62,6.926143169403076,3.2554373741149902,25837
548.tiff,human melanoma,4,63,6.957487106323242,3.2703745365142822,25634
548.tiff,human melanoma,4,64,6.959647178649902,3.2714040279388428,25848
548.tiff,human melanoma,4,65,6.964766025543213,3.27384352684021,25802
548.tiff,human melanoma,4,66,7.026550769805908,3.3032875061035156,25723
548.tiff,human melanoma,4,67,7.042716026306152,3.310991048812866,25767
548.tiff,human melanoma,4,68,7.109067440032959,3.342611312866211,25924
548.tiff,human melanoma,4,69,7.11936616897583,3.3475193977355957,25631
548.tiff,human melanoma,4,70,7.127386569976807,3.351341485977173,25778
548.tiff,human melanoma,4,71,7.133164882659912,3.354095220565796,25707
548.tiff,human melanoma,4,72,7.15690803527832,3.365410089492798,25739
548.tiff,human melanoma,4,73,7.228322505950928,3.3994433879852295,25772
548.tiff,human melanoma,4,74,7.305899620056152,3.436413288116455,25835
548.tiff,human melanoma,4,75,7.325139045715332,3.4455819129943848,25629
548.tiff,human melanoma,4,76,7.339166641235352,3.4522669315338135,25651
548.tiff,human melanoma,4,77,7.354982376098633,3.459804058074951,25626
548.tiff,human melanoma,4,78,7.404183387756348,3.4832510948181152,25727
548.tiff,human melanoma,4,79,7.4069294929504395,3.4845597743988037,25685
548.tiff,human melanoma,4,80,7.413554668426514,3.4877171516418457,25660
548.tiff,human melanoma,4,81,7.417201042175293,3.489454746246338,25840
548.tiff,human melanoma,4,82,7.422814846038818,3.4921300411224365,25839
548.tiff,human melanoma,4,83,7.449558258056641,3.5048749446868896,25845
548.tiff,human melanoma,4,84,7.514097690582275,3.5356316566467285,25734
548.tiff,human melanoma,4,85,7.578314304351807,3.566234588623047,25918
548.tiff,human melanoma,4,86,7.592156887054443,3.572831392288208,25777
548.tiff,human melanoma,4,87,7.626245975494385,3.5890767574310303,25731
548.tiff,human melanoma,4,88,7.65256404876709,3.601618766784668,25793
548.tiff,human melanoma,4,89,7.684954643249512,3.6170549392700195,25615
548.tiff,human melanoma,4,90,7.715259552001953,3.6314969062805176,25639
548.tiff,human melanoma,4,91,7.732222557067871,3.639580726623535,25693
548.tiff,human melanoma,4,92,7.7863993644714355,3.6653990745544434,25862
548.tiff,human melanoma,4,93,7.833319187164307,3.6877591609954834,25733
548.tiff,human melanoma,4,94,7.842393398284912,3.6920835971832275,25755
548.tiff,human melanoma,4,95,7.897181034088135,3.7181930541992188,25838
548.tiff,human melanoma,4,96,7.9418134689331055,3.7394628524780273,25657
548.tiff,human melanoma,4,97,7.954459190368652,3.7454893589019775,25676
548.tiff,human melanoma,4,98,8.001508712768555,3.767910957336426,25928
548.tiff,human melanoma,4,99,8.113718032836914,3.821385145187378,25818
548.tiff,human melanoma,4,100,8.135363578796387,3.8317008018493652,25740
548.tiff,human melanoma,4,101,8.151684761047363,3.8394784927368164,25604
548.tiff,human melanoma,4,102,8.158994674682617,3.8429622650146484,25824
548.tiff,human melanoma,4,103,8.159695625305176,3.843296527862549,25720
548.tiff,human melanoma,4,104,8.19331169128418,3.859316349029541,25681
548.tiff,human melanoma,4,105,8.22036075592041,3.872206687927246,25677
548.tiff,human melanoma,4,106,8.3219575881958,3.920623302459717,25947
548.tiff,human melanoma,4,107,8.33617877960205,3.927400588989258,25625
548.tiff,human melanoma,4,108,8.345218658447266,3.931708574295044,25675
548.tiff,human melanoma,4,109,8.395685195922852,3.955758810043335,25721
548.tiff,human melanoma,4,110,8.456207275390625,3.9846014976501465,25691
548.tiff,human melanoma,4,111,8.464093208312988,3.988359212875366,25708
548.tiff,human melanoma,4,112,8.470830917358398,3.991570234298706,25656
548.tiff,human melanoma,4,113,8.489947319030762,4.000680446624756,25617
548.tiff,human melanoma,4,114,8.504439353942871,4.00758695602417,25810
548.tiff,human melanoma,4,115,8.538335800170898,4.023740291595459,25876
548.tiff,human melanoma,4,116,8.538374900817871,4.023758888244629,25821
548.tiff,human melanoma,4,117,8.601911544799805,4.054038047790527,25620
548.tiff,human melanoma,4,118,8.629000663757324,4.0669474601745605,25752
548.tiff,human melanoma,4,119,8.639446258544922,4.071925163269043,25611
548.tiff,human melanoma,4,120,8.665594100952148,4.084386348724365,25702
548.tiff,human melanoma,4,121,8.771428108215332,4.134822368621826,25769
548.tiff,human melanoma,4,122,8.85824203491211,4.176194190979004,25607
548.tiff,human melanoma,4,123,8.873204231262207,4.183324337005615,25826
548.tiff,human melanoma,4,124,8.885823249816895,4.189338207244873,25766
548.tiff,human melanoma,4,125,8.939852714538574,4.215086460113525,25879
548.tiff,human melanoma,4,126,8.940855026245117,4.215564250946045,25816
548.tiff,human melanoma,4,127,8.944581031799316,4.217339515686035,25658
548.tiff,human melanoma,4,128,8.946728706359863,4.218363285064697,25801
548.tiff,human melanoma,4,129,9.013251304626465,4.250064849853516,25875
548.tiff,human melanoma,4,130,9.020026206970215,4.253293514251709,25852
548.tiff,human melanoma,4,131,9.026703834533691,4.256475925445557,25637
548.tiff,human melanoma,4,132,9.041735649108887,4.263639450073242,25792
548.tiff,human melanoma,4,133,9.076979637145996,4.280435085296631,25713
548.tiff,human melanoma,4,134,9.088485717773438,4.285918712615967,25686
548.tiff,human melanoma,4,135,9.11250114440918,4.29736328125,25857
548.tiff,human melanoma,4,136,9.120831489562988,4.301333427429199,25919
548.tiff,human melanoma,4,137,9.236995697021484,4.356692314147949,25680
548.tiff,human melanoma,4,138,9.243851661682129,4.359959602355957,25831
548.tiff,human melanoma,4,139,9.253520011901855,4.364566802978516,25925
548.tiff,human melanoma,4,140,9.277764320373535,4.376120567321777,25653
548.tiff,human melanoma,4,141,9.298067092895508,4.385796070098877,25787
548.tiff,human melanoma,4,142,9.337252616882324,4.404470443725586,25717
548.tiff,human melanoma,4,143,9.346964836120605,4.4090986251831055,25742
548.tiff,human melanoma,4,144,9.359797477722168,4.4152140617370605,25853
548.tiff,human melanoma,4,145,9.368510246276855,4.419366359710693,25754
548.tiff,human melanoma,4,146,9.37324047088623,4.421620845794678,25851
548.tiff,human melanoma,4,147,9.373817443847656,4.421895503997803,25743
548.tiff,human melanoma,4,148,9.392130851745605,4.4306230545043945,25667
548.tiff,human melanoma,4,149,9.43140983581543,4.449341773986816,25807
548.tiff,human melanoma,4,150,9.484867095947266,4.474817276000977,25907
548.tiff,human melanoma,4,151,9.492229461669922,4.478325843811035,25622
548.tiff,human melanoma,4,152,9.569485664367676,4.515142917633057,25605
548.tiff,human melanoma,4,153,9.581233978271484,4.5207414627075195,25809
548.tiff,human melanoma,4,154,9.589808464050293,4.52482795715332,25749
548.tiff,human melanoma,4,155,9.622984886169434,4.540638446807861,25859
548.tiff,human melanoma,4,156,9.624804496765137,4.541505336761475,25779
548.tiff,human melanoma,4,157,9.677396774291992,4.566568851470947,25722
548.tiff,human melanoma,4,158,9.712214469909668,4.583161354064941,25737
